club_profile_user29_team_trace | seed=424244 years=5
trace_team_ids=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 29, 33, 38, 46]

=== opening ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
10 '佐賀ブーマーズ' push 0 0 0 0 0 0 0 28.30 71.30 8 0 0
11 '広島タイガーランズ' push 0 0 0 1 0 0 1 26.62 71.69 10 0 0
12 'シンライダーズ渋谷' push 0 0 0 0 0 0 0 26.36 66.45 9 0 0
13 '大阪エビーズ' push 0 0 0 0 0 0 0 26.08 70.15 2 0 0
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 0 25.46 66.54 7 0 0
15 '島根カグヅチウィザーズ' push 0 0 0 0 0 0 0 26.75 70.75 12 0 0
16 '横浜パイレーツ' push 0 0 0 0 0 0 0 29.00 69.85 6 0 0
17 'アペカムイ北海道' hold 0 0 0 0 0 0 0 26.54 66.08 16 0 0
18 '仙台46ers' push 0 0 0 1 0 0 1 27.00 66.69 7 0 0
19 '秋田ノースラッキーズ' hold 0 0 0 0 0 0 0 27.00 65.46 11 0 0
20 '茨城メカニックス' push 0 0 0 0 0 0 0 25.17 70.92 4 0 0
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 27.85 72.00 3 0 0
22 'エルトゥール千葉' push 0 0 0 0 0 0 0 26.85 65.23 5 0 0
25 '滋賀リバーズ' push 0 0 0 1 0 0 1 26.46 68.92 6 0 0
26 '京都ホーネッツ' push 0 0 0 0 0 0 0 27.38 68.69 9 0 0
27 '神戸スパーズ' push 0 0 0 0 0 0 0 26.42 67.33 10 0 0
29 '福岡ファルコンズ' hold 0 0 0 0 0 0 0 26.77 67.23 13 0 0
33 '青森ワルツ' hold 1 1 2 0 1 1 0 27.00 66.92 15 0 0
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 26.31 72.46 3 0 0
46 '鳥取サキューズ' push 1 1 2 0 1 1 0 27.08 73.38 2 0 0

=== after_season_y2 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 1 1 0 25.77 66.54 9 30 30
2 '千葉ジャイアンツ' push 0 0 0 0 0 0 0 27.85 70.62 12 27 33
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 27.38 69.00 8 30 30
4 '宇都宮ブレイバーズ' rebuild 0 0 0 0 0 0 0 27.69 64.46 16 20 40
5 '名古屋ハートホエールズ' push 0 0 0 0 0 0 0 25.69 66.62 16 20 40
6 'ビーホークス三河' push 0 0 0 0 1 1 0 28.15 69.77 2 38 22
7 '川崎ブレイクライトニング' push 0 0 0 0 0 0 0 27.62 69.62 11 28 32
8 '群馬ブラックボルツ' rebuild 0 0 0 0 1 1 0 27.15 65.23 14 24 36
9 '長崎パルカンズ' push 0 0 0 0 0 0 0 25.69 72.69 1 38 22
10 '佐賀ブーマーズ' push 0 0 0 0 0 0 0 28.30 71.30 5 32 28
11 '広島タイガーランズ' push 0 0 0 0 0 0 1 26.62 71.69 6 32 28
12 'シンライダーズ渋谷' push 0 0 0 0 0 0 0 26.36 66.45 15 22 38
13 '大阪エビーズ' push 0 0 0 0 0 0 0 26.08 70.15 4 37 23
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 0 25.46 66.54 10 29 31
15 '島根カグヅチウィザーズ' push 0 0 0 0 0 0 0 26.75 70.75 14 24 36
16 '横浜パイレーツ' push 0 0 0 0 0 0 0 29.00 69.85 3 37 23
17 'アペカムイ北海道' push 0 0 0 0 0 0 0 26.54 66.08 13 24 36
18 '仙台46ers' push 0 0 0 0 0 0 1 27.00 66.69 8 30 30
19 '秋田ノースラッキーズ' push 0 0 0 0 0 0 0 27.00 65.46 15 24 36
20 '茨城メカニックス' push 0 0 0 0 0 0 0 25.17 70.92 10 27 33
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 27.85 72.00 4 37 23
22 'エルトゥール千葉' push 0 0 0 0 0 0 0 26.85 65.23 7 31 29
25 '滋賀リバーズ' push 0 0 0 0 0 0 1 26.46 68.92 6 32 28
26 '京都ホーネッツ' push 0 0 0 0 0 0 0 27.38 68.69 7 30 30
27 '神戸スパーズ' hold 0 0 0 0 0 0 0 26.42 67.33 12 26 34
29 '福岡ファルコンズ' hold 0 0 0 0 0 0 0 26.77 67.23 13 24 36
33 '青森ワルツ' push 0 0 0 0 1 1 0 27.00 66.92 4 37 23
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 26.31 72.46 1 41 19
46 '鳥取サキューズ' push 0 0 0 0 1 1 0 27.08 73.38 3 37 23

=== after_offseason_y2 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 1 1 0 25.69 67.38 9 0 0
2 '千葉ジャイアンツ' push 1 1 2 0 1 1 0 26.92 71.08 12 0 0
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 26.00 68.08 8 0 0
4 '宇都宮ブレイバーズ' hold 1 1 2 0 1 1 0 26.38 65.38 16 0 0
5 '名古屋ハートホエールズ' hold 0 0 0 0 0 0 0 25.38 66.23 16 0 0
6 'ビーホークス三河' push 1 1 2 1 2 2 1 28.38 70.31 2 0 0
7 '川崎ブレイクライトニング' push 0 0 0 0 0 0 0 27.23 70.54 11 0 0
8 '群馬ブラックボルツ' hold 0 0 0 0 1 1 0 27.08 65.31 14 0 0
9 '長崎パルカンズ' push 0 0 0 0 0 0 0 24.00 72.08 1 0 0
10 '佐賀ブーマーズ' push 0 0 0 1 0 0 1 26.50 70.33 5 0 0
11 '広島タイガーランズ' push 1 1 2 0 1 1 1 28.77 72.38 6 0 0
12 'シンライダーズ渋谷' hold 0 0 0 0 0 0 0 26.08 65.69 15 0 0
13 '大阪エビーズ' push 0 0 0 0 0 0 0 25.77 69.85 4 0 0
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 0 23.85 65.92 10 0 0
15 '島根カグヅチウィザーズ' push 0 0 0 1 0 0 1 25.00 69.38 14 0 0
16 '横浜パイレーツ' push 1 1 2 0 1 1 0 28.62 70.15 3 0 0
17 'アペカムイ北海道' hold 0 0 0 0 0 0 0 27.15 67.00 13 0 0
18 '仙台46ers' push 0 0 0 0 0 0 1 25.62 67.31 8 0 0
19 '秋田ノースラッキーズ' hold 0 0 0 0 0 0 0 26.69 66.62 15 0 0
20 '茨城メカニックス' hold 0 0 0 0 0 0 0 25.62 70.00 10 0 0
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 28.85 72.00 4 0 0
22 'エルトゥール千葉' push 0 0 0 0 0 0 0 25.38 65.00 7 0 0
25 '滋賀リバーズ' push 0 0 0 0 0 0 1 26.85 69.00 6 0 0
26 '京都ホーネッツ' push 0 0 0 0 0 0 0 26.85 68.31 7 0 0
27 '神戸スパーズ' push 0 0 0 0 0 0 0 25.46 66.46 12 0 0
29 '福岡ファルコンズ' hold 1 1 2 0 1 1 0 26.00 67.23 13 0 0
33 '青森ワルツ' push 0 0 0 0 1 1 0 25.46 64.77 4 0 0
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 27.23 72.77 1 0 0
46 '鳥取サキューズ' push 0 0 0 0 1 1 0 27.31 74.69 3 0 0

=== after_season_y3 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 1 1 0 25.69 67.38 9 28 32
2 '千葉ジャイアンツ' push 0 0 0 0 1 1 0 26.92 71.08 16 19 41
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 26.00 68.08 6 32 28
4 '宇都宮ブレイバーズ' push 0 0 0 0 1 1 0 26.38 65.38 16 22 38
5 '名古屋ハートホエールズ' hold 0 0 0 0 0 0 0 25.38 66.23 12 27 33
6 'ビーホークス三河' push 0 0 0 0 2 2 1 28.38 70.31 4 35 25
7 '川崎ブレイクライトニング' push 0 0 0 0 0 0 0 27.23 70.62 7 32 28
8 '群馬ブラックボルツ' hold 0 0 0 0 1 1 0 27.08 65.31 9 28 32
9 '長崎パルカンズ' push 0 0 0 0 0 0 0 24.00 72.08 2 38 22
10 '佐賀ブーマーズ' push 0 0 0 1 0 0 2 25.92 70.15 12 27 33
11 '広島タイガーランズ' push 0 0 0 0 1 1 1 28.77 72.38 10 28 32
12 'シンライダーズ渋谷' push 0 0 0 0 0 0 0 26.08 65.69 15 24 36
13 '大阪エビーズ' push 0 0 0 0 0 0 0 25.77 69.92 8 32 28
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 0 23.85 65.92 15 21 39
15 '島根カグヅチウィザーズ' push 0 0 0 0 0 0 1 25.00 69.38 11 27 33
16 '横浜パイレーツ' push 0 0 0 0 1 1 0 28.62 70.15 3 36 24
17 'アペカムイ北海道' push 0 0 0 0 0 0 0 27.15 67.00 4 35 25
18 '仙台46ers' push 0 0 0 0 0 0 1 25.62 67.31 1 41 19
19 '秋田ノースラッキーズ' push 0 0 0 0 0 0 0 26.69 66.62 5 33 27
20 '茨城メカニックス' push 0 0 0 0 0 0 0 25.62 70.00 16 21 39
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 28.85 72.00 3 36 24
22 'エルトゥール千葉' push 0 0 0 0 0 0 0 25.38 65.00 13 27 33
25 '滋賀リバーズ' push 0 0 0 0 0 0 1 26.85 69.00 4 35 25
26 '京都ホーネッツ' hold 0 0 0 0 0 0 0 26.85 68.31 13 25 35
27 '神戸スパーズ' hold 0 0 0 0 0 0 0 25.46 66.46 11 27 33
29 '福岡ファルコンズ' push 0 0 0 0 1 1 0 26.00 67.23 6 33 27
33 '青森ワルツ' push 0 0 0 0 1 1 0 25.46 64.77 11 27 33
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 27.23 72.77 1 41 19
46 '鳥取サキューズ' push 0 0 0 0 1 1 0 27.31 74.69 1 42 18

=== after_offseason_y3 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 1 1 0 26.23 67.77 9 0 0
2 '千葉ジャイアンツ' push 1 1 2 0 2 2 0 26.15 70.54 16 0 0
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 25.46 67.54 6 0 0
4 '宇都宮ブレイバーズ' hold 0 0 0 0 1 1 0 25.62 65.69 16 0 0
5 '名古屋ハートホエールズ' push 0 0 0 0 0 0 0 25.00 66.46 12 0 0
6 'ビーホークス三河' push 0 0 0 0 2 2 1 28.08 70.54 4 0 0
7 '川崎ブレイクライトニング' push 0 0 0 0 0 0 0 27.23 71.00 7 0 0
8 '群馬ブラックボルツ' push 0 0 0 0 1 1 0 25.38 66.08 9 0 0
9 '長崎パルカンズ' push 0 0 0 1 0 0 1 24.23 72.62 2 0 0
10 '佐賀ブーマーズ' push 1 1 2 1 1 1 3 26.46 70.31 12 0 0
11 '広島タイガーランズ' push 0 0 0 1 1 1 2 27.36 71.00 10 0 0
12 'シンライダーズ渋谷' hold 0 0 0 0 0 0 0 24.23 63.31 15 0 0
13 '大阪エビーズ' push 1 1 2 0 1 1 0 25.85 70.54 8 0 0
14 '浜松サンダーバーズ' hold 0 0 0 0 0 0 0 23.54 67.08 15 0 0
15 '島根カグヅチウィザーズ' push 1 1 2 0 1 1 1 26.08 70.17 11 0 0
16 '横浜パイレーツ' push 1 1 2 1 2 2 1 25.23 67.62 3 0 0
17 'アペカムイ北海道' push 0 0 0 0 0 0 0 26.38 66.85 4 0 0
18 '仙台46ers' push 0 0 0 0 0 0 1 26.23 68.15 1 0 0
19 '秋田ノースラッキーズ' hold 1 1 2 0 1 1 0 26.08 64.92 5 0 0
20 '茨城メカニックス' hold 0 0 0 0 0 0 0 26.38 70.62 16 0 0
21 '越谷ガンマズ' push 1 1 2 0 1 1 0 28.00 70.85 3 0 0
22 'エルトゥール千葉' push 0 0 0 0 0 0 0 25.00 65.85 13 0 0
25 '滋賀リバーズ' push 1 1 2 0 1 1 1 26.54 69.31 4 0 0
26 '京都ホーネッツ' push 1 1 2 0 1 1 0 25.54 66.77 13 0 0
27 '神戸スパーズ' push 0 0 0 0 0 0 0 26.31 67.08 11 0 0
29 '福岡ファルコンズ' hold 0 0 0 0 1 1 0 25.92 68.15 6 0 0
33 '青森ワルツ' hold 0 0 0 0 1 1 0 24.85 63.15 11 0 0
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 28.23 72.62 1 0 0
46 '鳥取サキューズ' push 1 1 2 0 2 2 0 26.69 73.62 1 0 0

=== after_season_y4 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 1 1 0 26.23 67.77 15 21 39
2 '千葉ジャイアンツ' push 0 0 0 0 2 2 0 26.15 70.54 3 36 24
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 25.46 67.54 10 28 32
4 '宇都宮ブレイバーズ' push 0 0 0 0 1 1 0 25.62 65.69 12 26 34
5 '名古屋ハートホエールズ' push 0 0 0 0 0 0 0 25.00 66.46 10 31 29
6 'ビーホークス三河' push 0 0 0 0 2 2 1 28.08 70.54 6 32 28
7 '川崎ブレイクライトニング' push 0 0 0 0 0 0 0 27.23 71.00 12 26 34
8 '群馬ブラックボルツ' push 0 0 0 0 1 1 0 25.38 66.08 16 18 42
9 '長崎パルカンズ' push 0 0 0 0 0 0 1 24.23 72.62 13 24 36
10 '佐賀ブーマーズ' push 0 0 0 0 1 1 3 26.46 70.31 4 35 25
11 '広島タイガーランズ' push 0 0 0 2 1 1 4 26.23 70.92 1 44 16
12 'シンライダーズ渋谷' push 0 0 0 0 0 0 0 24.23 63.31 10 28 32
13 '大阪エビーズ' push 0 0 0 0 1 1 0 25.85 70.54 8 29 31
14 '浜松サンダーバーズ' hold 0 0 0 0 0 0 0 23.54 67.08 8 32 28
15 '島根カグヅチウィザーズ' push 0 0 0 1 1 1 2 25.46 70.08 11 27 33
16 '横浜パイレーツ' push 0 0 0 0 2 2 1 25.23 67.62 5 33 27
17 'アペカムイ北海道' push 0 0 0 0 0 0 0 26.38 66.85 11 27 33
18 '仙台46ers' push 0 0 0 0 0 0 1 26.23 68.15 1 38 22
19 '秋田ノースラッキーズ' push 0 0 0 0 1 1 0 26.08 64.92 3 35 25
20 '茨城メカニックス' push 0 0 0 0 0 0 0 26.38 70.62 7 33 27
21 '越谷ガンマズ' push 0 0 0 0 1 1 0 28.00 70.85 3 37 23
22 'エルトゥール千葉' push 0 0 0 0 0 0 0 25.00 65.85 7 30 30
25 '滋賀リバーズ' push 0 0 0 0 1 1 1 26.54 69.31 7 32 28
26 '京都ホーネッツ' push 0 0 0 0 1 1 0 25.54 66.77 15 21 39
27 '神戸スパーズ' push 0 0 0 0 0 0 0 26.31 67.08 2 37 23
29 '福岡ファルコンズ' push 0 0 0 0 1 1 0 25.92 68.15 5 34 26
33 '青森ワルツ' push 0 0 0 0 1 1 0 24.85 63.15 15 20 40
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 28.23 72.62 2 43 17
46 '鳥取サキューズ' push 0 0 0 0 2 2 0 26.69 73.62 6 34 26

=== after_offseason_y4 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' hold 0 0 0 0 1 1 0 25.85 67.31 15 0 0
2 '千葉ジャイアンツ' push 0 0 0 0 2 2 0 27.08 70.54 3 0 0
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 24.69 66.38 10 0 0
4 '宇都宮ブレイバーズ' push 0 0 0 0 1 1 0 25.69 66.00 12 0 0
5 '名古屋ハートホエールズ' push 1 1 2 0 1 1 0 26.15 67.00 10 0 0
6 'ビーホークス三河' push 1 1 2 0 3 3 1 27.25 70.67 6 0 0
7 '川崎ブレイクライトニング' push 0 0 0 0 0 0 0 27.73 71.27 12 0 0
8 '群馬ブラックボルツ' hold 0 0 0 0 1 1 0 26.23 66.23 16 0 0
9 '長崎パルカンズ' push 1 1 2 0 1 1 1 24.92 72.62 13 0 0
10 '佐賀ブーマーズ' push 0 0 0 0 1 1 3 25.92 69.23 4 0 0
11 '広島タイガーランズ' push 0 0 0 1 1 1 5 25.11 73.00 1 0 0
12 'シンライダーズ渋谷' push 0 0 0 0 0 0 0 25.15 63.92 10 0 0
13 '大阪エビーズ' push 0 0 0 1 1 1 1 26.80 71.00 8 0 0
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 0 24.46 67.38 8 0 0
15 '島根カグヅチウィザーズ' push 1 1 2 0 2 2 2 26.23 70.85 11 0 0
16 '横浜パイレーツ' push 0 0 0 0 2 2 1 26.00 68.23 5 0 0
17 'アペカムイ北海道' push 0 0 0 0 0 0 0 25.85 65.92 11 0 0
18 '仙台46ers' push 0 0 0 0 0 0 1 26.08 68.38 1 0 0
19 '秋田ノースラッキーズ' push 0 0 0 0 1 1 0 25.69 65.31 3 0 0
20 '茨城メカニックス' hold 0 0 0 0 0 0 0 26.15 71.46 7 0 0
21 '越谷ガンマズ' push 0 0 0 0 1 1 0 27.54 69.85 3 0 0
22 'エルトゥール千葉' push 1 1 2 0 1 1 0 25.46 66.62 7 0 0
25 '滋賀リバーズ' push 0 0 0 0 1 1 1 26.08 68.77 7 0 0
26 '京都ホーネッツ' hold 0 0 0 0 1 1 0 26.46 68.31 15 0 0
27 '神戸スパーズ' push 0 0 0 0 0 0 0 25.92 66.92 2 0 0
29 '福岡ファルコンズ' push 1 1 2 0 2 2 0 26.62 68.54 5 0 0
33 '青森ワルツ' hold 0 0 0 0 1 1 0 25.38 64.46 15 0 0
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 26.46 71.15 2 0 0
46 '鳥取サキューズ' hold 0 0 0 0 2 2 0 26.23 73.23 6 0 0

=== after_season_y5 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' hold 0 0 0 0 1 1 0 25.85 67.31 12 26 34
2 '千葉ジャイアンツ' push 0 0 0 0 2 2 0 27.08 70.54 11 27 33
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 24.69 66.38 3 34 26
4 '宇都宮ブレイバーズ' push 0 0 0 0 1 1 0 25.69 66.00 4 36 24
5 '名古屋ハートホエールズ' push 0 0 0 0 1 1 0 26.15 67.00 15 21 39
6 'ビーホークス三河' push 0 0 0 1 3 3 2 27.15 70.92 2 34 26
7 '川崎ブレイクライトニング' push 0 0 0 2 0 0 2 26.54 71.15 7 31 29
8 '群馬ブラックボルツ' push 0 0 0 0 1 1 0 26.23 66.23 14 24 36
9 '長崎パルカンズ' push 0 0 0 0 1 1 1 24.92 72.62 13 27 33
10 '佐賀ブーマーズ' push 0 0 0 0 1 1 3 25.92 69.23 16 19 41
11 '広島タイガーランズ' push 0 0 0 4 1 1 9 25.92 73.08 5 32 28
12 'シンライダーズ渋谷' push 0 0 0 0 0 0 0 25.15 63.92 16 22 38
13 '大阪エビーズ' push 0 0 0 3 1 1 4 26.46 71.08 10 29 31
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 0 24.46 67.38 1 40 20
15 '島根カグヅチウィザーズ' push 0 0 0 0 2 2 2 26.23 70.85 14 27 33
16 '横浜パイレーツ' push 0 0 0 0 2 2 1 26.00 68.23 15 27 33
17 'アペカムイ北海道' push 0 0 0 0 0 0 0 25.85 65.92 13 25 35
18 '仙台46ers' push 0 0 0 0 0 0 1 26.08 68.38 4 34 26
19 '秋田ノースラッキーズ' push 0 0 0 0 1 1 0 25.69 65.31 1 39 21
20 '茨城メカニックス' push 0 0 0 0 0 0 0 26.15 71.46 7 31 29
21 '越谷ガンマズ' push 0 0 0 0 1 1 0 27.54 69.85 9 30 30
22 'エルトゥール千葉' push 0 0 0 0 1 1 0 25.46 66.62 8 31 29
25 '滋賀リバーズ' push 0 0 0 0 1 1 1 26.08 68.77 8 32 28
26 '京都ホーネッツ' push 0 0 0 0 1 1 0 26.46 68.38 9 29 31
27 '神戸スパーズ' push 0 0 0 0 0 0 0 25.92 66.92 9 31 29
29 '福岡ファルコンズ' push 0 0 0 0 2 2 0 26.62 68.54 11 29 31
33 '青森ワルツ' push 0 0 0 0 1 1 0 25.38 64.46 15 22 38
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 26.46 71.15 1 37 23
46 '鳥取サキューズ' push 0 0 0 0 2 2 0 26.23 73.23 7 33 27

=== after_offseason_y5 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 1 1 2 0 2 2 0 26.85 67.46 12 0 0
2 '千葉ジャイアンツ' push 0 0 0 0 2 2 0 28.08 70.31 11 0 0
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 23.92 67.15 3 0 0
4 '宇都宮ブレイバーズ' push 1 1 2 0 2 2 0 27.15 66.54 4 0 0
5 '名古屋ハートホエールズ' hold 0 0 0 0 1 1 0 25.77 67.00 15 0 0
6 'ビーホークス三河' push 1 1 2 0 4 4 2 28.15 70.92 2 0 0
