initial_roster_realism_inspection seed=424242
teams=48 players=624

=== PLAYER TABLE (tab-separated) ===
team_id	team_name	div	player	age	nat	bucket	OVR	POT	salary	icon
3	琉球プラチナクラウンズ	D1	Player_39	26	Japan	日本	88	C	149636563	False
4	宇都宮ブレイバーズ	D1	Player_40	22	Foreign	外国籍	61	B	77699234	False
4	宇都宮ブレイバーズ	D1	Player_41	23	Foreign	外国籍	65	B	80529643	False
4	宇都宮ブレイバーズ	D1	Player_42	24	Japan	日本	65	C	40283650	False
4	宇都宮ブレイバーズ	D1	Player_43	33	Japan	日本	71	D	38811103	False
4	宇都宮ブレイバーズ	D1	Player_44	22	Foreign	外国籍	72	B	124006064	False
4	宇都宮ブレイバーズ	D1	Player_45	30	Japan	日本	61	D	36622371	False
4	宇都宮ブレイバーズ	D1	Player_46	21	Japan	日本	77	B	85733707	False
4	宇都宮ブレイバーズ	D1	Player_47	18	Japan	日本	65	B	38470083	False
4	宇都宮ブレイバーズ	D1	Player_48	24	Japan	日本	57	D	35128700	False
4	宇都宮ブレイバーズ	D1	Player_49	26	Japan	日本	92	B	92000000	False
4	宇都宮ブレイバーズ	D1	Player_50	34	Japan	日本	62	D	36156540	False
4	宇都宮ブレイバーズ	D1	Player_51	32	Asia	アジア/帰化	77	D	80484705	False
4	宇都宮ブレイバーズ	D1	Player_52	30	Japan	日本	74	D	39967272	False
5	名古屋ハートホエールズ	D1	Player_53	23	Foreign	外国籍	74	B	175000000	False
5	名古屋ハートホエールズ	D1	Player_54	33	Japan	日本	63	C	34000000	False
5	名古屋ハートホエールズ	D1	Player_55	30	Japan	日本	85	C	130000000	False
5	名古屋ハートホエールズ	D1	Player_56	26	Japan	日本	79	C	70000000	False
5	名古屋ハートホエールズ	D1	Player_57	30	Japan	日本	72	D	34000000	False
5	名古屋ハートホエールズ	D1	Player_58	32	Naturalized	アジア/帰化	69	D	155000000	False
5	名古屋ハートホエールズ	D1	Player_59	31	Japan	日本	71	D	34000000	False
5	名古屋ハートホエールズ	D1	Player_60	31	Japan	日本	73	D	70000000	False
5	名古屋ハートホエールズ	D1	Player_61	26	Foreign	外国籍	63	C	105000000	False
5	名古屋ハートホエールズ	D1	Player_62	30	Foreign	外国籍	67	D	105000000	False
5	名古屋ハートホエールズ	D1	Player_63	26	Japan	日本	68	D	34000000	False
5	名古屋ハートホエールズ	D1	Player_64	21	Japan	日本	64	C	34000000	False
5	名古屋ハートホエールズ	D1	Player_65	32	Japan	日本	63	D	34000000	False
6	ビーホークス三河	D1	Player_66	23	Japan	日本	72	D	34000000	False
6	ビーホークス三河	D1	Player_67	26	Japan	日本	88	C	77852276	False
6	ビーホークス三河	D1	Player_68	20	Japan	日本	63	B	34000000	False
6	ビーホークス三河	D1	Player_69	27	Japan	日本	73	D	34000000	False
6	ビーホークス三河	D1	Player_70	20	Japan	日本	77	A	37930553	False
6	ビーホークス三河	D1	Player_71	28	Japan	日本	77	D	34000000	False
6	ビーホークス三河	D1	Player_72	18	Japan	日本	70	C	34000000	False
6	ビーホークス三河	D1	Player_73	26	Japan	日本	93	C	145954099	False
6	ビーホークス三河	D1	Player_74	25	Foreign	外国籍	85	C	188822231	False
6	ビーホークス三河	D1	Player_75	24	Japan	日本	88	C	38788563	False
6	ビーホークス三河	D1	Player_76	29	Naturalized	アジア/帰化	90	C	240691585	False
6	ビーホークス三河	D1	Player_77	33	Foreign	外国籍	71	C	105000000	False
6	ビーホークス三河	D1	Player_78	24	Foreign	外国籍	83	C	183625521	False
7	川崎ブレイクライトニング	D1	Player_79	24	Foreign	外国籍	65	D	74487183	False
7	川崎ブレイクライトニング	D1	Player_80	33	Japan	日本	66	D	37487991	False
7	川崎ブレイクライトニング	D1	Player_81	26	Foreign	外国籍	60	C	77988018	False
7	川崎ブレイクライトニング	D1	Player_82	29	Foreign	外国籍	86	D	125849009	False
7	川崎ブレイクライトニング	D1	Player_83	28	Japan	日本	78	D	80886819	False
7	川崎ブレイクライトニング	D1	Player_84	30	Asia	アジア/帰化	66	D	74794924	False
7	川崎ブレイクライトニング	D1	Player_85	22	Japan	日本	77	C	84627676	False
7	川崎ブレイクライトニング	D1	Player_86	25	Japan	日本	74	D	39914860	False
7	川崎ブレイクライトニング	D1	Player_87	30	Japan	日本	63	D	37088272	False
7	川崎ブレイクライトニング	D1	Player_88	26	Japan	日本	61	D	36574346	False
7	川崎ブレイクライトニング	D1	Player_89	22	Japan	日本	53	D	36179489	False
7	川崎ブレイクライトニング	D1	Player_90	22	Japan	日本	60	C	38236973	False
7	川崎ブレイクライトニング	D1	Player_91	32	Japan	日本	64	D	37345234	False
8	群馬ブラックボルツ	D1	Player_92	22	Japan	日本	81	A	130000000	False
8	群馬ブラックボルツ	D1	Player_93	20	Japan	日本	67	B	34000000	False
8	群馬ブラックボルツ	D1	Player_94	34	Foreign	外国籍	73	D	105000000	False
8	群馬ブラックボルツ	D1	Player_95	21	Japan	日本	68	A	34000000	False
8	群馬ブラックボルツ	D1	Player_96	20	Japan	日本	78	A	34000000	False
8	群馬ブラックボルツ	D1	Player_97	31	Foreign	外国籍	75	D	105000000	False
8	群馬ブラックボルツ	D1	Player_98	24	Japan	日本	68	D	34000000	False
8	群馬ブラックボルツ	D1	Player_99	30	Naturalized	アジア/帰化	68	D	155000000	False
8	群馬ブラックボルツ	D1	Player_100	34	Japan	日本	63	D	34000000	False
8	群馬ブラックボルツ	D1	Player_101	25	Foreign	外国籍	81	D	175000000	False
8	群馬ブラックボルツ	D1	Player_102	34	Japan	日本	74	C	70000000	False
8	群馬ブラックボルツ	D1	Player_103	23	Japan	日本	75	C	70000000	False
8	群馬ブラックボルツ	D1	Player_104	23	Japan	日本	73	A	34000000	False
9	長崎パルカンズ	D1	Player_105	25	Japan	日本	68	D	39891588	False
9	長崎パルカンズ	D1	Player_106	30	Foreign	外国籍	81	D	211533139	False
9	長崎パルカンズ	D1	Player_107	18	Japan	日本	81	A	45610142	False
9	長崎パルカンズ	D1	Player_108	30	Japan	日本	73	D	41227244	False
9	長崎パルカンズ	D1	Player_109	31	Japan	日本	72	D	41361683	False
9	長崎パルカンズ	D1	Player_110	21	Japan	日本	74	A	89891322	False
9	長崎パルカンズ	D1	Player_111	29	Japan	日本	70	D	40425851	False
9	長崎パルカンズ	D1	Player_112	23	Asia	アジア/帰化	59	C	97044939	False
9	長崎パルカンズ	D1	Player_113	33	Japan	日本	81	C	165000000	False
9	長崎パルカンズ	D1	Player_114	33	Japan	日本	71	D	40294031	False
9	長崎パルカンズ	D1	Player_115	23	Foreign	外国籍	62	D	109427966	False
9	長崎パルカンズ	D1	Player_116	24	Foreign	外国籍	74	D	199236502	False
9	長崎パルカンズ	D1	Player_117	29	Japan	日本	72	D	40960113	False
10	佐賀ブーマーズ	D1	Player_118	29	Japan	日本	72	D	73278394	False
10	佐賀ブーマーズ	D1	Player_119	33	Foreign	外国籍	75	C	187890962	False
10	佐賀ブーマーズ	D1	Player_120	27	Japan	日本	60	D	35592363	False
10	佐賀ブーマーズ	D1	Player_121	19	Foreign	外国籍	60	B	55000000	False
10	佐賀ブーマーズ	D1	Player_122	26	Japan	日本	63	D	35592363	False
10	佐賀ブーマーズ	D1	Player_123	27	Japan	日本	77	D	73278394	False
10	佐賀ブーマーズ	D1	Player_124	33	Japan	日本	90	D	139715960	False
10	佐賀ブーマーズ	D1	Player_125	26	Japan	日本	69	D	35592363	False
10	佐賀ブーマーズ	D1	Player_126	33	Japan	日本	57	D	35592363	False
10	佐賀ブーマーズ	D1	Player_127	35	Foreign	外国籍	63	D	109917591	False
10	佐賀ブーマーズ	D1	Player_128	31	Naturalized	アジア/帰化	64	C	162259301	False
10	佐賀ブーマーズ	D1	Player_129	29	Japan	日本	61	C	35592363	False
10	佐賀ブーマーズ	D1	Player_130	21	Japan	日本	71	C	36417306	False
11	広島タイガーランズ	D1	Player_131	33	Japan	日本	62	D	40752584	False
11	広島タイガーランズ	D1	Player_132	20	Japan	日本	67	B	46295383	False
11	広島タイガーランズ	D1	Player_133	30	Japan	日本	61	D	40868940	False
11	広島タイガーランズ	D1	Player_134	33	Foreign	外国籍	86	C	225000000	False
11	広島タイガーランズ	D1	Player_135	19	Japan	日本	60	D	38592498	False
11	広島タイガーランズ	D1	Player_136	34	Japan	日本	62	D	40349093	False
11	広島タイガーランズ	D1	Player_137	21	Asia	アジア/帰化	83	A	112000000	False
11	広島タイガーランズ	D1	Player_138	19	Japan	日本	72	B	46420224	False
11	広島タイガーランズ	D1	Player_139	29	Japan	日本	69	D	43166022	False
11	広島タイガーランズ	D1	Player_140	23	Foreign	外国籍	84	B	225000000	False
11	広島タイガーランズ	D1	Player_141	31	Foreign	外国籍	69	D	127578201	False
11	広島タイガーランズ	D1	Player_142	24	Japan	日本	71	D	85058240	False
11	広島タイガーランズ	D1	Player_143	28	Japan	日本	75	C	165000000	False
12	シンライダーズ渋谷	D1	Player_144	24	Asia	アジア/帰化	71	D	79951185	False
12	シンライダーズ渋谷	D1	Player_145	29	Japan	日本	58	D	37605406	False
12	シンライダーズ渋谷	D1	Player_146	24	Foreign	外国籍	75	D	121556386	False
12	シンライダーズ渋谷	D1	Player_147	33	Foreign	外国籍	64	D	76733119	False
12	シンライダーズ渋谷	D1	Player_148	26	Japan	日本	70	D	40844150	False
12	シンライダーズ渋谷	D1	Player_149	23	Japan	日本	69	B	43926041	False
12	シンライダーズ渋谷	D1	Player_150	21	Japan	日本	73	B	44370389	False
12	シンライダーズ渋谷	D1	Player_151	24	Foreign	外国籍	70	D	79426342	False
12	シンライダーズ渋谷	D1	Player_152	30	Japan	日本	86	D	89223424	False
12	シンライダーズ渋谷	D1	Player_153	19	Japan	日本	74	A	45502259	False
12	シンライダーズ渋谷	D1	Player_154	21	Japan	日本	78	A	92000000	False
12	シンライダーズ渋谷	D1	Player_155	33	Japan	日本	60	D	37771225	False
12	シンライダーズ渋谷	D1	Player_156	18	Japan	日本	66	C	39832368	False
13	大阪エビーズ	D1	Player_157	35	Foreign	外国籍	68	D	106392120	False
13	大阪エビーズ	D1	Player_158	21	Japan	日本	69	C	72307828	False
13	大阪エビーズ	D1	Player_159	32	Japan	日本	59	D	34450781	False
13	大阪エビーズ	D1	Player_160	22	Foreign	外国籍	76	B	192143986	False
13	大阪エビーズ	D1	Player_161	33	Foreign	外国籍	66	D	106392120	False
13	大阪エビーズ	D1	Player_162	25	Japan	日本	55	D	34450782	False
13	大阪エビーズ	D1	Player_163	32	Japan	日本	68	D	34813490	False
13	大阪エビーズ	D1	Player_164	27	Japan	日本	76	C	143427318	False
13	大阪エビーズ	D1	Player_165	32	Japan	日本	68	C	37840750	False
13	大阪エビーズ	D1	Player_166	30	Japan	日本	75	D	72001831	False
13	大阪エビーズ	D1	Player_167	23	Japan	日本	69	A	39057705	False
13	大阪エビーズ	D1	Player_168	20	Japan	日本	83	A	42866474	False
13	大阪エビーズ	D1	Player_169	33	Asia	アジア/帰化	72	D	70928080	False
14	浜松サンダーバーズ	D1	Player_170	31	Asia	アジア/帰化	69	D	70188218	False
14	浜松サンダーバーズ	D1	Player_171	34	Japan	日本	54	D	34091419	False
14	浜松サンダーバーズ	D1	Player_172	22	Foreign	外国籍	64	D	105282328	False
14	浜松サンダーバーズ	D1	Player_173	25	Foreign	外国籍	83	B	202006055	False
14	浜松サンダーバーズ	D1	Player_174	22	Japan	日本	76	A	142222199	False
14	浜松サンダーバーズ	D1	Player_175	27	Japan	日本	61	C	35164062	False
14	浜松サンダーバーズ	D1	Player_176	21	Japan	日本	54	B	34091420	False
14	浜松サンダーバーズ	D1	Player_177	29	Japan	日本	65	D	70188218	False
14	浜松サンダーバーズ	D1	Player_178	32	Japan	日本	75	D	70199333	False
14	浜松サンダーバーズ	D1	Player_179	27	Japan	日本	58	D	34091420	False
14	浜松サンダーバーズ	D1	Player_180	29	Foreign	外国籍	66	D	105282328	False
14	浜松サンダーバーズ	D1	Player_181	27	Japan	日本	61	D	34091420	False
14	浜松サンダーバーズ	D1	Player_182	18	Japan	日本	72	B	35608759	False
15	島根カグヅチウィザーズ	D1	Player_183	18	Japan	日本	57	C	34000000	False
15	島根カグヅチウィザーズ	D1	Player_184	18	Japan	日本	69	A	36181503	False
15	島根カグヅチウィザーズ	D1	Player_185	30	Japan	日本	68	D	34171097	False
15	島根カグヅチウィザーズ	D1	Player_186	26	Foreign	外国籍	65	C	71904945	False
15	島根カグヅチウィザーズ	D1	Player_187	32	Foreign	外国籍	81	D	73385630	False
15	島根カグヅチウィザーズ	D1	Player_188	26	Japan	日本	79	C	78784233	False
15	島根カグヅチウィザーズ	D1	Player_189	26	Foreign	外国籍	82	C	118901283	False
15	島根カグヅチウィザーズ	D1	Player_190	25	Japan	日本	65	D	34000000	False
15	島根カグヅチウィザーズ	D1	Player_191	23	Japan	日本	77	A	79769398	False
15	島根カグヅチウィザーズ	D1	Player_192	18	Japan	日本	79	A	38588255	False
15	島根カグヅチウィザーズ	D1	Player_193	32	Naturalized	アジア/帰化	61	D	155000000	False
15	島根カグヅチウィザーズ	D1	Player_194	35	Japan	日本	70	D	34000000	False
15	島根カグヅチウィザーズ	D1	Player_195	33	Japan	日本	65	D	34000000	False
16	横浜パイレーツ	D1	Player_196	27	Foreign	外国籍	70	D	105518103	False
16	横浜パイレーツ	D1	Player_197	31	Japan	日本	85	C	156470210	False
16	横浜パイレーツ	D1	Player_198	22	Japan	日本	71	B	76994591	False
16	横浜パイレーツ	D1	Player_199	31	Japan	日本	64	D	34962081	False
16	横浜パイレーツ	D1	Player_200	19	Japan	日本	72	B	38513720	False
16	横浜パイレーツ	D1	Player_201	32	Asia	アジア/帰化	65	D	70000000	False
16	横浜パイレーツ	D1	Player_202	29	Foreign	外国籍	77	D	110398896	False
16	横浜パイレーツ	D1	Player_203	34	Japan	日本	72	D	70750996	False
16	横浜パイレーツ	D1	Player_204	23	Foreign	外国籍	87	A	218007727	False
16	横浜パイレーツ	D1	Player_205	24	Japan	日本	67	D	34783019	False
16	横浜パイレーツ	D1	Player_206	24	Japan	日本	63	C	36788099	False
16	横浜パイレーツ	D1	Player_207	34	Japan	日本	61	C	36133798	False
16	横浜パイレーツ	D1	Player_208	24	Japan	日本	71	C	38827162	False
17	アペカムイ北海道	D2	Player_209	35	Foreign	外国籍	84	A	112000000	False
17	アペカムイ北海道	D2	Player_210	22	Japan	日本	67	C	17687109	False
17	アペカムイ北海道	D2	Player_211	33	Foreign	外国籍	64	D	53783558	False
17	アペカムイ北海道	D2	Player_212	19	Japan	日本	62	B	17115132	False
17	アペカムイ北海道	D2	Player_213	23	Japan	日本	71	D	34329093	False
17	アペカムイ北海道	D2	Player_214	33	Foreign	外国籍	68	D	55263840	False
17	アペカムイ北海道	D2	Player_215	28	Japan	日本	73	D	65629149	False
17	アペカムイ北海道	D2	Player_216	20	Japan	日本	63	D	16154867	False
17	アペカムイ北海道	D2	Player_217	28	Japan	日本	73	D	65629149	False
17	アペカムイ北海道	D2	Player_218	29	Naturalized	アジア/帰化	82	C	132139818	False
17	アペカムイ北海道	D2	Player_219	25	Japan	日本	73	C	71244662	False
17	アペカムイ北海道	D2	Player_220	21	Japan	日本	67	D	16154867	False
17	アペカムイ北海道	D2	Player_221	24	Japan	日本	72	B	37901955	False
18	仙台46ers	D2	Player_222	21	Japan	日本	67	B	40631436	False
18	仙台46ers	D2	Player_223	35	Foreign	外国籍	76	D	107987535	False
18	仙台46ers	D2	Player_224	28	Asia	アジア/帰化	77	D	52929875	False
18	仙台46ers	D2	Player_225	32	Foreign	外国籍	58	D	59118600	False
18	仙台46ers	D2	Player_226	21	Japan	日本	67	C	19917371	False
18	仙台46ers	D2	Player_227	33	Foreign	外国籍	64	D	61059824	False
18	仙台46ers	D2	Player_228	27	Japan	日本	77	C	82979529	False
18	仙台46ers	D2	Player_229	18	Japan	日本	55	D	16827995	False
18	仙台46ers	D2	Player_230	24	Japan	日本	73	D	39064156	False
18	仙台46ers	D2	Player_231	26	Japan	日本	77	C	82979529	False
18	仙台46ers	D2	Player_232	28	Japan	日本	78	D	76823322	False
18	仙台46ers	D2	Player_233	20	Japan	日本	62	C	19638774	False
18	仙台46ers	D2	Player_234	21	Japan	日本	66	D	18200448	False
19	秋田ノースラッキーズ	D2	Player_235	24	Japan	日本	73	C	85000000	False
19	秋田ノースラッキーズ	D2	Player_236	36	Foreign	外国籍	77	C	112000000	False
19	秋田ノースラッキーズ	D2	Player_237	30	Foreign	外国籍	66	B	46000000	False
19	秋田ノースラッキーズ	D2	Player_238	25	Japan	日本	74	B	85000000	False
19	秋田ノースラッキーズ	D2	Player_239	26	Japan	日本	81	C	85000000	False
19	秋田ノースラッキーズ	D2	Player_240	22	Japan	日本	72	D	46000000	False
19	秋田ノースラッキーズ	D2	Player_241	27	Asia	アジア/帰化	78	D	56000000	False
19	秋田ノースラッキーズ	D2	Player_242	33	Foreign	外国籍	76	D	68000000	False
19	秋田ノースラッキーズ	D2	Player_243	25	Japan	日本	77	D	85000000	False
19	秋田ノースラッキーズ	D2	Player_244	18	Japan	日本	60	C	21958124	False
19	秋田ノースラッキーズ	D2	Player_245	23	Japan	日本	73	B	46000000	False
19	秋田ノースラッキーズ	D2	Player_246	19	Japan	日本	65	A	24000000	False
19	秋田ノースラッキーズ	D2	Player_247	22	Japan	日本	73	A	46000000	False
20	茨城メカニックス	D2	Player_248	26	Japan	日本	77	D	85000000	False
20	茨城メカニックス	D2	Player_249	19	Japan	日本	61	D	21843091	False
20	茨城メカニックス	D2	Player_250	23	Japan	日本	65	B	46000000	False
20	茨城メカニックス	D2	Player_251	18	Japan	日本	53	D	19977787	False
20	茨城メカニックス	D2	Player_252	22	Japan	日本	64	D	45444727	False
20	茨城メカニックス	D2	Player_253	29	Asia	アジア/帰化	61	C	56000000	False
20	茨城メカニックス	D2	Player_254	33	Foreign	外国籍	75	C	68000000	False
20	茨城メカニックス	D2	Player_255	31	Foreign	外国籍	73	D	46000000	False
20	茨城メカニックス	D2	Player_256	21	Japan	日本	64	C	46000000	False
20	茨城メカニックス	D2	Player_257	25	Japan	日本	67	C	85000000	False
20	茨城メカニックス	D2	Player_258	26	Japan	日本	75	D	85000000	False
20	茨城メカニックス	D2	Player_259	26	Japan	日本	69	B	85000000	False
20	茨城メカニックス	D2	Player_260	35	Foreign	外国籍	79	C	112000000	False
21	越谷ガンマズ	D2	Player_261	25	Japan	日本	80	D	65000000	False
21	越谷ガンマズ	D2	Player_262	33	Naturalized	アジア/帰化	76	D	52000000	False
21	越谷ガンマズ	D2	Player_263	37	Foreign	外国籍	62	D	88000000	False
21	越谷ガンマズ	D2	Player_264	34	Foreign	外国籍	54	D	52000000	False
21	越谷ガンマズ	D2	Player_265	21	Japan	日本	67	D	34000000	False
21	越谷ガンマズ	D2	Player_266	20	Japan	日本	59	B	16000000	False
21	越谷ガンマズ	D2	Player_267	19	Japan	日本	59	D	16000000	False
21	越谷ガンマズ	D2	Player_268	29	Japan	日本	85	C	65864929	False
21	越谷ガンマズ	D2	Player_269	21	Japan	日本	66	B	16000000	False
21	越谷ガンマズ	D2	Player_270	33	Foreign	外国籍	54	D	34000000	False
21	越谷ガンマズ	D2	Player_271	25	Japan	日本	72	D	34000000	False
21	越谷ガンマズ	D2	Player_272	23	Japan	日本	69	B	34000000	False
21	越谷ガンマズ	D2	Player_273	25	Japan	日本	83	C	65072966	False
22	エルトゥール千葉	D2	Player_274	25	Japan	日本	73	D	37911282	False
22	エルトゥール千葉	D2	Player_275	28	Japan	日本	78	D	73386578	False
22	エルトゥール千葉	D2	Player_276	29	Naturalized	アジア/帰化	56	C	120493722	False
22	エルトゥール千葉	D2	Player_277	28	Japan	日本	84	C	82771837	False
22	エルトゥール千葉	D2	Player_278	33	Foreign	外国籍	71	C	66453979	False
22	エルトゥール千葉	D2	Player_279	19	Japan	日本	53	C	17054785	False
22	エルトゥール千葉	D2	Player_280	21	Japan	日本	66	A	19842990	False
22	エルトゥール千葉	D2	Player_281	31	Foreign	外国籍	61	D	58255421	False
22	エルトゥール千葉	D2	Player_282	35	Foreign	外国籍	76	D	103156640	False
22	エルトゥール千葉	D2	Player_283	22	Japan	日本	71	B	20092908	False
22	エルトゥール千葉	D2	Player_284	27	Japan	日本	74	C	77765476	False
22	エルトゥール千葉	D2	Player_285	20	Japan	日本	61	D	17138989	False
22	エルトゥール千葉	D2	Player_286	23	Japan	日本	72	D	36779386	False
23	富山グリズリーズ	D2	Player_287	24	Japan	日本	72	D	34000000	False
23	富山グリズリーズ	D2	Player_288	26	Japan	日本	82	C	69214813	False
23	富山グリズリーズ	D2	Player_289	24	Japan	日本	75	C	65209273	False
23	富山グリズリーズ	D2	Player_290	30	Naturalized	アジア/帰化	77	D	52345609	False
23	富山グリズリーズ	D2	Player_291	23	Japan	日本	65	D	34000000	False
23	富山グリズリーズ	D2	Player_292	34	Foreign	外国籍	63	C	52768332	False
23	富山グリズリーズ	D2	Player_293	33	Foreign	外国籍	55	D	34000000	False
23	富山グリズリーズ	D2	Player_294	36	Foreign	外国籍	83	B	100093848	False
23	富山グリズリーズ	D2	Player_295	20	Japan	日本	56	D	16000000	False
23	富山グリズリーズ	D2	Player_296	26	Japan	日本	82	C	69214813	False
23	富山グリズリーズ	D2	Player_297	22	Japan	日本	59	D	34000000	False
23	富山グリズリーズ	D2	Player_298	22	Japan	日本	58	D	16000000	False
23	富山グリズリーズ	D2	Player_299	20	Japan	日本	55	D	16000000	False
24	メタル名古屋	D2	Player_300	27	Japan	日本	86	B	81413754	False
24	メタル名古屋	D2	Player_301	25	Japan	日本	81	B	78981072	False
24	メタル名古屋	D2	Player_302	33	Foreign	外国籍	72	D	58633177	False
24	メタル名古屋	D2	Player_303	37	Foreign	外国籍	73	D	94463862	False
24	メタル名古屋	D2	Player_304	21	Japan	日本	72	C	37477996	False
24	メタル名古屋	D2	Player_305	24	Japan	日本	81	D	37397533	False
24	メタル名古屋	D2	Player_306	30	Asia	アジア/帰化	64	C	24032141	False
24	メタル名古屋	D2	Player_307	33	Foreign	外国籍	63	D	36794443	False
24	メタル名古屋	D2	Player_308	20	Japan	日本	65	C	18248491	False
24	メタル名古屋	D2	Player_309	21	Japan	日本	72	D	17239878	False
24	メタル名古屋	D2	Player_310	22	Japan	日本	75	D	35441335	False
24	メタル名古屋	D2	Player_311	25	Japan	日本	84	D	72554340	False
24	メタル名古屋	D2	Player_312	18	Japan	日本	58	D	16351328	False
25	滋賀リバーズ	D2	Player_313	22	Japan	日本	67	A	20561985	False
25	滋賀リバーズ	D2	Player_314	23	Japan	日本	74	C	41346051	False
25	滋賀リバーズ	D2	Player_315	28	Japan	日本	81	B	84629028	False
25	滋賀リバーズ	D2	Player_316	30	Foreign	外国籍	64	C	65367124	False
25	滋賀リバーズ	D2	Player_317	19	Japan	日本	63	C	18707615	False
25	滋賀リバーズ	D2	Player_318	29	Asia	アジア/帰化	63	C	51147003	False
25	滋賀リバーズ	D2	Player_319	24	Japan	日本	75	C	41946461	False
25	滋賀リバーズ	D2	Player_320	19	Japan	日本	61	D	16972515	False
25	滋賀リバーズ	D2	Player_321	25	Japan	日本	78	D	74921410	False
25	滋賀リバーズ	D2	Player_322	24	Japan	日本	78	D	73746173	False
25	滋賀リバーズ	D2	Player_323	21	Japan	日本	67	C	19424277	False
25	滋賀リバーズ	D2	Player_324	32	Foreign	外国籍	67	D	61379131	False
25	滋賀リバーズ	D2	Player_325	36	Foreign	外国籍	69	C	108273977	False
26	京都ホーネッツ	D2	Player_326	27	Japan	日本	84	D	77487059	False
26	京都ホーネッツ	D2	Player_327	26	Japan	日本	80	D	75612371	False
26	京都ホーネッツ	D2	Player_328	36	Foreign	外国籍	70	B	110808485	False
26	京都ホーネッツ	D2	Player_329	33	Foreign	外国籍	62	B	64898128	False
26	京都ホーネッツ	D2	Player_330	25	Japan	日本	80	A	85000000	False
26	京都ホーネッツ	D2	Player_331	18	Japan	日本	62	C	17944218	False
26	京都ホーネッツ	D2	Player_332	21	Japan	日本	71	A	20876602	False
26	京都ホーネッツ	D2	Player_333	18	Japan	日本	53	C	16817487	False
26	京都ホーネッツ	D2	Player_334	23	Japan	日本	72	D	37425122	False
26	京都ホーネッツ	D2	Player_335	21	Japan	日本	70	B	20146998	False
26	京都ホーネッツ	D2	Player_336	27	Asia	アジア/帰化	71	D	49500066	False
26	京都ホーネッツ	D2	Player_337	24	Japan	日本	80	C	43145678	False
26	京都ホーネッツ	D2	Player_338	33	Foreign	外国籍	66	B	66709239	False
