club_profile_user29_team_trace | seed=424242 years=5
trace_team_ids=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 29, 33, 38, 46]

=== opening ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 24.08 72.92 4 35 25
4 '宇都宮ブレイバーズ' push 0 0 0 0 0 0 0 26.08 67.15 9 29 31
5 '名古屋ハートホエールズ' push 0 0 0 0 0 0 0 27.62 68.38 13 23 37
6 'ビーホークス三河' push 0 0 0 0 0 0 0 24.15 74.77 3 37 23
7 '川崎ブレイクライトニング' push 0 0 0 0 0 0 0 26.85 65.31 12 24 36
8 '群馬ブラックボルツ' push 0 0 0 0 0 0 0 25.62 71.31 7 33 27
9 '長崎パルカンズ' push 0 0 0 0 0 0 0 26.85 70.15 8 32 28
10 '佐賀ブーマーズ' push 0 0 0 0 0 0 0 28.38 65.85 14 22 38
11 '広島タイガーランズ' push 0 0 0 0 0 0 0 26.46 68.85 5 35 25
12 'シンライダーズ渋谷' push 0 0 0 0 0 0 0 25.00 68.31 1 43 17
13 '大阪エビーズ' rebuild 0 0 0 0 0 0 0 28.08 67.54 16 19 41
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 0 26.46 64.15 11 26 34
15 '島根カグヅチウィザーズ' rebuild 0 0 0 0 0 0 0 25.54 69.85 15 21 39
16 '横浜パイレーツ' push 0 0 0 0 0 0 0 27.23 69.15 2 39 21
17 'アペカムイ北海道' push 0 0 0 0 0 0 0 26.77 69.23 4 33 27
18 '仙台46ers' push 0 0 0 0 0 0 0 26.15 68.23 2 34 26
19 '秋田ノースラッキーズ' push 0 0 0 0 0 0 0 25.92 65.00 6 32 28
20 '茨城メカニックス' push 0 0 0 0 0 0 0 26.31 67.31 1 38 22
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 26.23 67.69 5 33 27
22 'エルトゥール千葉' rebuild 0 0 0 0 0 0 0 26.54 67.62 14 26 34
25 '滋賀リバーズ' push 0 0 0 0 0 0 0 25.46 68.08 3 33 27
26 '京都ホーネッツ' push 0 0 0 0 0 0 0 25.77 70.69 7 30 30
27 '神戸スパーズ' hold 0 0 0 0 0 0 0 26.38 67.23 8 30 30
29 '福岡ファルコンズ' rebuild 0 0 0 0 0 0 0 25.31 65.92 16 23 37
33 '青森ワルツ' hold 0 0 0 0 0 0 0 25.69 71.46 9 29 31
38 '奈良ディアーズ' rebuild 0 0 0 0 0 0 0 26.62 67.08 15 22 38
46 '鳥取サキューズ' push 0 0 0 0 0 0 0 25.38 70.46 5 33 27

=== after_offseason_y1 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 0 0 0 26.62 65.92 6 0 0
2 '千葉ジャイアンツ' push 0 0 0 0 0 0 0 29.23 71.08 10 0 0
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 25.08 73.08 4 0 0
4 '宇都宮ブレイバーズ' push 0 0 0 0 0 0 0 27.08 67.00 9 0 0
5 '名古屋ハートホエールズ' push 1 1 2 0 1 1 0 27.92 68.23 13 0 0
6 'ビーホークス三河' push 1 1 2 0 1 1 0 24.85 74.85 3 0 0
7 '川崎ブレイクライトニング' push 1 1 2 0 1 1 0 28.08 65.23 12 0 0
8 '群馬ブラックボルツ' push 0 0 0 0 0 0 0 26.62 71.31 7 0 0
9 '長崎パルカンズ' push 0 0 0 0 0 0 0 27.85 70.00 8 0 0
10 '佐賀ブーマーズ' push 1 1 2 0 1 1 0 30.08 66.31 14 0 0
11 '広島タイガーランズ' push 0 0 0 0 0 0 0 26.83 69.75 5 0 0
12 'シンライダーズ渋谷' push 0 0 0 0 0 0 0 26.00 68.23 1 0 0
13 '大阪エビーズ' rebuild 0 0 0 0 0 0 0 29.08 67.38 16 0 0
14 '浜松サンダーバーズ' push 0 0 0 1 0 0 1 26.15 64.15 11 0 0
15 '島根カグヅチウィザーズ' hold 1 1 2 0 1 1 0 25.85 69.31 15 0 0
16 '横浜パイレーツ' push 0 0 0 0 0 0 0 27.67 69.92 2 0 0
17 'アペカムイ北海道' push 1 1 2 0 1 1 0 28.08 69.08 4 0 0
18 '仙台46ers' push 0 0 0 0 0 0 0 27.15 68.23 2 0 0
19 '秋田ノースラッキーズ' hold 0 0 0 0 0 0 0 25.45 66.27 6 0 0
20 '茨城メカニックス' push 0 0 0 0 0 0 0 27.31 67.23 1 0 0
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 27.23 67.54 5 0 0
22 'エルトゥール千葉' hold 0 0 0 0 0 0 0 27.54 67.69 14 0 0
25 '滋賀リバーズ' push 0 0 0 1 0 0 1 25.38 67.15 3 0 0
26 '京都ホーネッツ' push 1 1 2 1 1 1 1 25.08 69.54 7 0 0
27 '神戸スパーズ' push 0 0 0 0 0 0 0 27.38 67.08 8 0 0
29 '福岡ファルコンズ' hold 0 0 0 0 0 0 0 26.31 65.62 16 0 0
33 '青森ワルツ' hold 1 1 2 0 1 1 0 26.69 71.31 9 0 0
38 '奈良ディアーズ' hold 0 0 0 0 0 0 0 27.62 66.85 15 0 0
46 '鳥取サキューズ' hold 0 0 0 0 0 0 0 26.38 70.38 5 0 0

=== after_season_y2 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 0 0 0 26.62 65.92 5 33 27
2 '千葉ジャイアンツ' push 0 0 0 0 0 0 0 29.23 71.08 7 30 30
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 25.08 73.08 6 32 28
4 '宇都宮ブレイバーズ' push 0 0 0 0 0 0 0 27.08 67.00 13 25 35
5 '名古屋ハートホエールズ' push 0 0 0 0 1 1 0 27.92 68.23 11 27 33
6 'ビーホークス三河' push 0 0 0 0 1 1 0 24.85 74.85 1 43 17
7 '川崎ブレイクライトニング' push 0 0 0 0 1 1 0 28.08 65.23 16 23 37
8 '群馬ブラックボルツ' push 0 0 0 0 0 0 0 26.62 71.31 4 35 25
9 '長崎パルカンズ' push 0 0 0 0 0 0 0 27.85 70.00 14 24 36
10 '佐賀ブーマーズ' push 0 0 0 0 1 1 0 30.08 66.31 15 24 36
11 '広島タイガーランズ' push 0 0 0 0 0 0 0 26.83 69.75 8 29 31
12 'シンライダーズ渋谷' push 0 0 0 0 0 0 0 26.00 68.23 2 38 22
13 '大阪エビーズ' rebuild 0 0 0 0 0 0 0 29.08 67.38 16 18 42
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 1 26.15 64.15 12 26 34
15 '島根カグヅチウィザーズ' hold 0 0 0 0 1 1 0 25.85 69.31 9 29 31
16 '横浜パイレーツ' push 0 0 0 0 0 0 0 27.67 69.92 3 37 23
17 'アペカムイ北海道' push 0 0 0 0 1 1 0 28.08 69.08 10 27 33
18 '仙台46ers' push 0 0 0 0 0 0 0 27.15 68.23 3 37 23
19 '秋田ノースラッキーズ' push 0 0 0 0 0 0 0 25.45 66.27 10 29 31
20 '茨城メカニックス' push 0 0 0 0 0 0 0 27.31 67.23 2 38 22
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 27.23 67.54 6 34 26
22 'エルトゥール千葉' push 0 0 0 0 0 0 0 27.54 67.69 15 18 42
25 '滋賀リバーズ' hold 0 0 0 0 0 0 1 25.38 67.15 11 28 32
26 '京都ホーネッツ' push 0 0 0 0 1 1 1 25.08 69.54 9 27 33
27 '神戸スパーズ' hold 0 0 0 0 0 0 0 27.38 67.08 12 28 32
29 '福岡ファルコンズ' push 0 0 0 0 0 0 0 26.31 65.62 12 27 33
33 '青森ワルツ' push 0 0 0 0 1 1 0 26.69 71.31 2 37 23
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 27.62 66.85 8 29 31
46 '鳥取サキューズ' push 0 0 0 0 0 0 0 26.38 70.38 1 39 21

=== after_offseason_y2 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 0 0 0 26.08 66.38 5 0 0
2 '千葉ジャイアンツ' push 0 0 0 0 0 0 0 28.92 70.92 7 0 0
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 26.08 73.00 6 0 0
4 '宇都宮ブレイバーズ' push 0 0 0 0 0 0 0 27.54 67.38 13 0 0
5 '名古屋ハートホエールズ' push 0 0 0 0 1 1 0 26.54 68.31 11 0 0
6 'ビーホークス三河' push 0 0 0 1 1 1 1 25.83 75.92 1 0 0
7 '川崎ブレイクライトニング' hold 0 0 0 0 1 1 0 27.46 64.92 16 0 0
8 '群馬ブラックボルツ' push 0 0 0 0 0 0 0 26.31 70.69 4 0 0
9 '長崎パルカンズ' push 0 0 0 1 0 0 1 27.46 70.46 14 0 0
10 '佐賀ブーマーズ' hold 0 0 0 0 1 1 0 29.69 66.08 15 0 0
11 '広島タイガーランズ' push 0 0 0 1 0 0 1 26.30 67.40 8 0 0
12 'シンライダーズ渋谷' push 1 1 2 0 1 1 0 26.00 68.85 2 0 0
13 '大阪エビーズ' hold 0 0 0 0 0 0 0 28.31 67.77 16 0 0
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 1 26.85 65.31 12 0 0
15 '島根カグヅチウィザーズ' push 0 0 0 0 1 1 0 26.77 69.46 9 0 0
16 '横浜パイレーツ' push 0 0 0 0 0 0 0 27.92 69.31 3 0 0
17 'アペカムイ北海道' push 1 1 2 0 2 2 0 28.23 68.54 10 0 0
18 '仙台46ers' push 0 0 0 0 0 0 0 27.15 68.23 3 0 0
19 '秋田ノースラッキーズ' hold 1 1 2 0 1 1 0 26.15 65.31 10 0 0
20 '茨城メカニックス' push 0 0 0 0 0 0 0 26.85 66.15 2 0 0
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 26.77 65.85 6 0 0
22 'エルトゥール千葉' hold 0 0 0 0 0 0 0 26.92 66.38 15 0 0
25 '滋賀リバーズ' push 0 0 0 0 0 0 1 26.31 67.69 11 0 0
26 '京都ホーネッツ' push 0 0 0 0 1 1 1 25.08 70.54 9 0 0
27 '神戸スパーズ' push 0 0 0 0 0 0 0 26.92 65.15 12 0 0
29 '福岡ファルコンズ' hold 0 0 0 0 0 0 0 25.85 65.46 12 0 0
33 '青森ワルツ' push 0 0 0 0 1 1 0 27.62 71.54 2 0 0
38 '奈良ディアーズ' hold 0 0 0 0 0 0 0 27.08 65.23 8 0 0
46 '鳥取サキューズ' push 1 1 2 0 1 1 0 27.54 70.38 1 0 0

=== after_season_y3 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 0 0 0 26.08 66.38 13 25 35
2 '千葉ジャイアンツ' push 0 0 0 0 0 0 0 28.92 70.92 10 27 33
3 '琉球プラチナクラウンズ' push 0 0 0 0 0 0 0 26.08 73.08 14 25 35
4 '宇都宮ブレイバーズ' push 0 0 0 0 0 0 0 27.54 67.38 15 25 35
5 '名古屋ハートホエールズ' push 0 0 0 0 1 1 0 26.54 68.31 11 27 33
6 'ビーホークス三河' push 0 0 0 1 1 1 2 26.46 74.77 2 38 22
7 '川崎ブレイクライトニング' push 0 0 0 0 1 1 0 27.46 64.92 16 18 42
8 '群馬ブラックボルツ' push 0 0 0 0 0 0 0 26.31 70.69 9 29 31
9 '長崎パルカンズ' push 0 0 0 0 0 0 1 27.46 70.46 6 32 28
10 '佐賀ブーマーズ' hold 0 0 0 0 1 1 0 29.69 66.08 9 29 31
11 '広島タイガーランズ' push 0 0 0 3 0 0 4 25.15 68.92 5 33 27
12 'シンライダーズ渋谷' push 0 0 0 0 1 1 0 26.00 68.85 12 26 34
13 '大阪エビーズ' push 0 0 0 0 0 0 0 28.31 67.85 13 24 36
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 1 26.85 65.31 8 30 30
15 '島根カグヅチウィザーズ' hold 0 0 0 0 1 1 0 26.77 69.46 13 27 33
16 '横浜パイレーツ' push 0 0 0 0 0 0 0 27.92 69.31 7 30 30
17 'アペカムイ北海道' push 0 0 0 0 2 2 0 28.23 68.54 4 36 24
18 '仙台46ers' push 0 0 0 0 0 0 0 27.15 68.23 1 41 19
19 '秋田ノースラッキーズ' push 0 0 0 0 1 1 0 26.15 65.31 5 34 26
20 '茨城メカニックス' push 0 0 0 0 0 0 0 26.85 66.15 1 38 22
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 26.77 65.85 8 31 29
22 'エルトゥール千葉' push 0 0 0 0 0 0 0 26.92 66.38 15 21 39
25 '滋賀リバーズ' hold 0 0 0 0 0 0 1 26.31 67.69 11 28 32
26 '京都ホーネッツ' push 0 0 0 0 1 1 1 25.08 70.62 16 20 40
27 '神戸スパーズ' hold 0 0 0 0 0 0 0 26.92 65.15 12 27 33
29 '福岡ファルコンズ' push 0 0 0 0 0 0 0 25.85 65.46 9 31 29
33 '青森ワルツ' push 0 0 0 0 1 1 0 27.62 71.54 8 31 29
38 '奈良ディアーズ' push 0 0 0 0 0 0 0 27.08 65.23 16 21 39
46 '鳥取サキューズ' push 0 0 0 0 1 1 0 27.54 70.38 3 36 24

=== after_offseason_y3 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 0 0 0 27.00 66.46 13 0 0
2 '千葉ジャイアンツ' push 1 1 2 0 1 1 0 28.31 70.00 10 0 0
3 '琉球プラチナクラウンズ' push 1 1 2 0 1 1 0 26.62 73.31 14 0 0
4 '宇都宮ブレイバーズ' hold 1 1 2 0 1 1 0 27.23 67.38 15 0 0
5 '名古屋ハートホエールズ' push 0 0 0 0 1 1 0 26.92 68.67 11 0 0
6 'ビーホークス三河' push 1 1 2 1 2 2 3 24.58 73.42 2 0 0
7 '川崎ブレイクライトニング' hold 0 0 0 0 1 1 0 28.38 65.62 16 0 0
8 '群馬ブラックボルツ' push 0 0 0 0 0 0 0 25.92 70.92 9 0 0
9 '長崎パルカンズ' push 1 1 2 0 1 1 1 29.00 70.54 6 0 0
10 '佐賀ブーマーズ' push 0 0 0 0 1 1 0 29.15 66.69 9 0 0
11 '広島タイガーランズ' push 0 0 0 0 0 0 4 25.92 69.00 5 0 0
12 'シンライダーズ渋谷' push 0 0 0 0 1 1 0 25.69 69.69 12 0 0
13 '大阪エビーズ' hold 0 0 0 0 0 0 0 25.83 68.25 13 0 0
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 1 25.23 66.46 8 0 0
15 '島根カグヅチウィザーズ' push 0 0 0 0 1 1 0 27.69 69.85 13 0 0
16 '横浜パイレーツ' push 0 0 0 0 0 0 0 27.82 70.36 7 0 0
17 'アペカムイ北海道' push 0 0 0 0 2 2 0 28.77 68.92 4 0 0
18 '仙台46ers' push 1 1 2 0 1 1 0 26.62 67.92 1 0 0
19 '秋田ノースラッキーズ' hold 1 1 2 0 2 2 0 25.54 65.77 5 0 0
20 '茨城メカニックス' push 0 0 0 0 0 0 0 25.23 66.62 1 0 0
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 27.62 66.31 8 0 0
22 'エルトゥール千葉' hold 1 1 2 0 1 1 0 26.08 67.62 15 0 0
25 '滋賀リバーズ' push 0 0 0 0 0 0 1 26.00 67.46 11 0 0
26 '京都ホーネッツ' hold 0 0 0 0 1 1 1 26.08 70.62 16 0 0
27 '神戸スパーズ' push 0 0 0 0 0 0 0 27.54 66.23 12 0 0
29 '福岡ファルコンズ' hold 1 1 2 0 1 1 0 25.38 65.46 9 0 0
33 '青森ワルツ' hold 0 0 0 0 1 1 0 27.00 69.77 8 0 0
38 '奈良ディアーズ' hold 1 1 2 0 1 1 0 28.15 65.85 16 0 0
46 '鳥取サキューズ' push 1 1 2 0 2 2 0 26.85 68.54 3 0 0

=== after_season_y4 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 0 0 0 27.00 66.46 14 24 36
2 '千葉ジャイアンツ' push 0 0 0 0 1 1 0 28.31 70.08 9 31 29
3 '琉球プラチナクラウンズ' push 0 0 0 0 1 1 0 26.62 73.31 10 30 30
4 '宇都宮ブレイバーズ' push 0 0 0 0 1 1 0 27.23 67.38 15 25 35
5 '名古屋ハートホエールズ' push 0 0 0 1 1 1 1 26.23 68.23 12 26 34
6 'ビーホークス三河' push 0 0 0 1 2 2 4 24.69 73.69 3 37 23
7 '川崎ブレイクライトニング' push 0 0 0 0 1 1 0 28.38 65.62 16 18 42
8 '群馬ブラックボルツ' push 0 0 0 0 0 0 0 25.92 70.92 15 22 38
9 '長崎パルカンズ' push 0 0 0 0 1 1 1 29.00 70.54 5 34 26
10 '佐賀ブーマーズ' push 0 0 0 0 1 1 0 29.15 66.69 16 23 37
11 '広島タイガーランズ' push 0 0 0 0 0 0 4 25.92 69.00 4 34 26
12 'シンライダーズ渋谷' push 0 0 0 0 1 1 0 25.69 69.69 13 25 35
13 '大阪エビーズ' push 0 0 0 1 0 0 1 26.08 69.69 14 26 34
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 1 25.23 66.46 16 20 40
15 '島根カグヅチウィザーズ' push 0 0 0 0 1 1 0 27.69 69.85 5 33 27
16 '横浜パイレーツ' push 0 0 0 1 0 0 1 27.08 70.25 2 37 23
17 'アペカムイ北海道' push 0 0 0 0 2 2 0 28.77 68.92 1 38 22
18 '仙台46ers' push 0 0 0 0 1 1 0 26.62 67.92 6 31 29
19 '秋田ノースラッキーズ' hold 0 0 0 0 2 2 0 25.54 65.77 11 27 33
20 '茨城メカニックス' push 0 0 0 0 0 0 0 25.23 66.62 9 28 32
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 27.62 66.31 10 28 32
22 'エルトゥール千葉' push 0 0 0 0 1 1 0 26.08 67.62 9 28 32
25 '滋賀リバーズ' hold 0 0 0 0 0 0 1 26.00 67.46 12 27 33
26 '京都ホーネッツ' push 0 0 0 0 1 1 1 26.08 70.62 1 39 21
27 '神戸スパーズ' hold 0 0 0 0 0 0 0 27.54 66.23 13 26 34
29 '福岡ファルコンズ' push 0 0 0 0 1 1 0 25.38 65.46 13 27 33
33 '青森ワルツ' push 0 0 0 0 1 1 0 27.00 69.77 3 36 24
38 '奈良ディアーズ' push 0 0 0 0 1 1 0 28.15 65.85 12 28 32
46 '鳥取サキューズ' push 0 0 0 0 2 2 0 26.85 68.54 7 31 29

=== after_offseason_y4 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 0 0 0 26.62 66.54 14 0 0
2 '千葉ジャイアンツ' push 0 0 0 0 1 1 0 27.46 70.23 9 0 0
3 '琉球プラチナクラウンズ' push 1 1 2 1 2 2 1 26.55 72.00 10 0 0
4 '宇都宮ブレイバーズ' hold 0 0 0 0 1 1 0 26.85 67.08 15 0 0
5 '名古屋ハートホエールズ' push 0 0 0 1 1 1 2 25.89 70.11 12 0 0
6 'ビーホークス三河' push 0 0 0 0 2 2 4 25.69 73.77 3 0 0
7 '川崎ブレイクライトニング' hold 0 0 0 0 1 1 0 28.85 65.92 16 0 0
8 '群馬ブラックボルツ' hold 1 1 2 0 1 1 0 27.23 71.15 15 0 0
9 '長崎パルカンズ' push 0 0 0 0 1 1 1 28.62 69.08 5 0 0
10 '佐賀ブーマーズ' hold 0 0 0 0 1 1 0 27.23 64.85 16 0 0
11 '広島タイガーランズ' push 0 0 0 0 0 0 4 25.54 69.08 4 0 0
12 'シンライダーズ渋谷' push 0 0 0 0 1 1 0 25.31 69.77 13 0 0
13 '大阪エビーズ' hold 1 1 2 0 1 1 1 26.15 68.62 14 0 0
14 '浜松サンダーバーズ' hold 0 0 0 0 0 0 1 26.08 66.38 16 0 0
15 '島根カグヅチウィザーズ' push 0 0 0 0 1 1 0 27.23 70.00 5 0 0
16 '横浜パイレーツ' push 0 0 0 1 0 0 2 26.27 70.45 2 0 0
17 'アペカムイ北海道' push 0 0 0 0 2 2 0 26.85 67.31 1 0 0
18 '仙台46ers' push 0 0 0 0 1 1 0 26.54 67.62 6 0 0
19 '秋田ノースラッキーズ' hold 0 0 0 0 2 2 0 26.00 66.77 11 0 0
20 '茨城メカニックス' hold 0 0 0 0 0 0 0 25.77 67.38 9 0 0
21 '越谷ガンマズ' push 0 0 0 0 0 0 0 28.15 67.46 10 0 0
22 'エルトゥール千葉' push 0 0 0 0 1 1 0 27.08 67.46 9 0 0
25 '滋賀リバーズ' push 0 0 0 0 0 0 1 26.85 68.00 12 0 0
26 '京都ホーネッツ' push 0 0 0 0 1 1 1 25.46 71.31 1 0 0
27 '神戸スパーズ' push 0 0 0 0 0 0 0 27.69 67.00 13 0 0
29 '福岡ファルコンズ' hold 0 0 0 0 1 1 0 26.23 65.62 13 0 0
33 '青森ワルツ' push 0 0 0 0 1 1 0 28.00 69.85 3 0 0
38 '奈良ディアーズ' hold 0 0 0 0 1 1 0 26.46 64.54 12 0 0
46 '鳥取サキューズ' push 0 0 0 1 2 2 1 27.38 69.00 7 0 0

=== after_season_y5 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' push 0 0 0 0 0 0 0 26.62 66.54 16 22 38
2 '千葉ジャイアンツ' push 0 0 0 0 1 1 0 27.46 70.23 2 35 25
3 '琉球プラチナクラウンズ' push 0 0 0 2 2 2 3 25.77 71.92 15 25 35
4 '宇都宮ブレイバーズ' push 0 0 0 0 1 1 0 26.85 67.08 11 27 33
5 '名古屋ハートホエールズ' push 0 0 0 4 1 1 6 25.77 70.23 6 32 28
6 'ビーホークス三河' push 0 0 0 0 2 2 4 25.69 73.77 1 37 23
7 '川崎ブレイクライトニング' push 0 0 0 0 1 1 0 28.85 65.92 16 22 38
8 '群馬ブラックボルツ' push 0 0 0 0 1 1 0 27.23 71.15 5 32 28
9 '長崎パルカンズ' push 0 0 0 0 1 1 1 28.62 69.08 3 34 26
10 '佐賀ブーマーズ' push 0 0 0 0 1 1 0 27.23 64.85 14 25 35
11 '広島タイガーランズ' push 0 0 0 0 0 0 4 25.54 69.08 7 32 28
12 'シンライダーズ渋谷' push 0 0 0 0 1 1 0 25.31 69.77 5 33 27
13 '大阪エビーズ' push 0 0 0 0 1 1 1 26.15 68.69 2 38 22
14 '浜松サンダーバーズ' push 0 0 0 0 0 0 1 26.08 66.38 15 25 35
15 '島根カグヅチウィザーズ' push 0 0 0 0 1 1 0 27.23 70.00 8 31 29
16 '横浜パイレーツ' push 0 0 0 1 0 0 3 25.83 70.58 8 31 29
17 'アペカムイ北海道' push 0 0 0 0 2 2 0 26.85 67.31 10 29 31
18 '仙台46ers' push 0 0 0 0 1 1 0 26.54 67.62 4 34 26
19 '秋田ノースラッキーズ' push 0 0 0 0 2 2 0 26.00 66.77 9 30 30
20 '茨城メカニックス' push 0 0 0 0 0 0 0 25.77 67.38 7 31 29
21 '越谷ガンマズ' hold 0 0 0 0 0 0 0 28.15 67.46 12 27 33
22 'エルトゥール千葉' push 0 0 0 0 1 1 0 27.08 67.46 15 24 36
25 '滋賀リバーズ' push 0 0 0 0 0 0 1 26.85 68.00 4 33 27
26 '京都ホーネッツ' push 0 0 0 0 1 1 1 25.46 71.31 3 34 26
27 '神戸スパーズ' push 0 0 0 0 0 0 0 27.69 67.00 16 22 38
29 '福岡ファルコンズ' push 0 0 0 0 1 1 0 26.23 65.62 6 32 28
33 '青森ワルツ' push 0 0 0 0 1 1 0 28.00 69.85 1 40 20
38 '奈良ディアーズ' push 0 0 0 0 1 1 0 26.46 64.54 12 26 34
46 '鳥取サキューズ' push 0 0 0 0 2 2 1 27.38 69.00 13 26 34

=== after_offseason_y5 ===
team_id name tag d_tin d_tout d_any d_fa cum_tin cum_tout cum_fa age_mean ovr_mean rank_last rw rl
1 'エルバード東京' hold 0 0 0 0 0 0 0 27.62 66.46 16 0 0
2 '千葉ジャイアンツ' push 0 0 0 0 1 1 0 28.46 70.31 2 0 0
3 '琉球プラチナクラウンズ' hold 0 0 0 0 2 2 3 26.77 71.85 15 0 0
4 '宇都宮ブレイバーズ' push 0 0 0 0 1 1 0 25.23 66.38 11 0 0
5 '名古屋ハートホエールズ' push 1 1 2 0 2 2 6 25.54 70.23 6 0 0
6 'ビーホークス三河' push 0 0 0 0 2 2 4 26.50 72.75 1 0 0
