initial_roster_realism_inspection seed=424242
teams=48 players=624

=== PLAYER TABLE (tab-separated) ===
team_id	team_name	div	player	age	nat	bucket	OVR	POT	salary	icon
4	宇都宮ブレイバーズ	D1	Player_42	29	Japan	日本	65	D	38447099	False
4	宇都宮ブレイバーズ	D1	Player_43	30	Japan	日本	73	D	40548991	False
4	宇都宮ブレイバーズ	D1	Player_44	34	Foreign	外国籍	68	D	112583381	False
4	宇都宮ブレイバーズ	D1	Player_45	19	Japan	日本	70	B	41921693	False
4	宇都宮ブレイバーズ	D1	Player_46	21	Japan	日本	77	B	87545147	False
4	宇都宮ブレイバーズ	D1	Player_47	18	Japan	日本	65	B	39282906	False
4	宇都宮ブレイバーズ	D1	Player_48	24	Japan	日本	57	D	35870924	False
4	宇都宮ブレイバーズ	D1	Player_49	26	Japan	日本	92	B	92000000	False
4	宇都宮ブレイバーズ	D1	Player_50	34	Japan	日本	62	D	36920480	False
4	宇都宮ブレイバーズ	D1	Player_51	32	Asia	アジア/帰化	77	D	82185240	False
4	宇都宮ブレイバーズ	D1	Player_52	30	Japan	日本	74	D	40811728	False
5	名古屋ハートホエールズ	D1	Player_53	23	Foreign	外国籍	74	B	175000000	False
5	名古屋ハートホエールズ	D1	Player_54	33	Japan	日本	63	C	34000000	False
5	名古屋ハートホエールズ	D1	Player_55	30	Japan	日本	85	C	130000000	False
5	名古屋ハートホエールズ	D1	Player_56	26	Japan	日本	79	C	70000000	False
5	名古屋ハートホエールズ	D1	Player_57	30	Japan	日本	72	D	34000000	False
5	名古屋ハートホエールズ	D1	Player_58	32	Naturalized	アジア/帰化	69	D	155000000	False
5	名古屋ハートホエールズ	D1	Player_59	31	Japan	日本	71	D	34000000	False
5	名古屋ハートホエールズ	D1	Player_60	31	Japan	日本	73	D	70000000	False
5	名古屋ハートホエールズ	D1	Player_61	26	Foreign	外国籍	60	C	105000000	False
5	名古屋ハートホエールズ	D1	Player_62	30	Foreign	外国籍	66	D	105000000	False
5	名古屋ハートホエールズ	D1	Player_63	26	Japan	日本	68	D	34000000	False
5	名古屋ハートホエールズ	D1	Player_64	21	Japan	日本	64	C	34000000	False
5	名古屋ハートホエールズ	D1	Player_65	32	Japan	日本	63	D	34000000	False
6	ビーホークス三河	D1	Player_66	23	Japan	日本	72	D	34710695	False
6	ビーホークス三河	D1	Player_67	26	Japan	日本	88	C	84299181	False
6	ビーホークス三河	D1	Player_68	20	Japan	日本	63	B	36370257	False
6	ビーホークス三河	D1	Player_69	27	Japan	日本	73	D	35778926	False
6	ビーホークス三河	D1	Player_70	20	Japan	日本	77	A	41071562	False
6	ビーホークス三河	D1	Player_71	28	Japan	日本	77	D	36706242	False
6	ビーホークス三河	D1	Player_72	18	Japan	日本	70	C	35143258	False
6	ビーホークス三河	D1	Player_73	26	Japan	日本	93	C	156085554	False
6	ビーホークス三河	D1	Player_74	25	Foreign	外国籍	85	C	204458499	False
6	ビーホークス三河	D1	Player_75	24	Japan	日本	88	C	42000623	False
6	ビーホークス三河	D1	Player_76	29	Naturalized	アジア/帰化	90	C	260142591	False
6	ビーホークス三河	D1	Player_77	33	Foreign	外国籍	69	D	105000000	False
6	ビーホークス三河	D1	Player_78	30	Foreign	外国籍	79	D	181316583	False
7	川崎ブレイクライトニング	D1	Player_79	25	Japan	日本	55	D	34000000	False
7	川崎ブレイクライトニング	D1	Player_80	27	Japan	日本	69	D	34000000	False
7	川崎ブレイクライトニング	D1	Player_81	31	Japan	日本	85	D	72110506	False
7	川崎ブレイクライトニング	D1	Player_82	34	Naturalized	アジア/帰化	53	D	155000000	False
7	川崎ブレイクライトニング	D1	Player_83	25	Foreign	外国籍	70	D	105000000	False
7	川崎ブレイクライトニング	D1	Player_84	30	Japan	日本	66	D	34000000	False
7	川崎ブレイクライトニング	D1	Player_85	22	Foreign	外国籍	69	A	71350288	False
7	川崎ブレイクライトニング	D1	Player_86	25	Japan	日本	74	D	70000000	False
7	川崎ブレイクライトニング	D1	Player_87	30	Japan	日本	63	D	34000000	False
7	川崎ブレイクライトニング	D1	Player_88	26	Foreign	外国籍	65	D	70000000	False
7	川崎ブレイクライトニング	D1	Player_89	22	Japan	日本	53	D	34000000	False
7	川崎ブレイクライトニング	D1	Player_90	22	Japan	日本	60	C	34000000	False
7	川崎ブレイクライトニング	D1	Player_91	32	Japan	日本	64	D	34000000	False
8	群馬ブラックボルツ	D1	Player_92	22	Japan	日本	81	A	130000000	False
8	群馬ブラックボルツ	D1	Player_93	20	Japan	日本	67	B	34000000	False
8	群馬ブラックボルツ	D1	Player_94	34	Foreign	外国籍	73	D	105000000	False
8	群馬ブラックボルツ	D1	Player_95	21	Japan	日本	68	A	34000000	False
8	群馬ブラックボルツ	D1	Player_96	20	Japan	日本	78	A	34000000	False
8	群馬ブラックボルツ	D1	Player_97	31	Foreign	外国籍	68	D	105000000	False
8	群馬ブラックボルツ	D1	Player_98	24	Japan	日本	68	D	34000000	False
8	群馬ブラックボルツ	D1	Player_99	30	Naturalized	アジア/帰化	68	D	155000000	False
8	群馬ブラックボルツ	D1	Player_100	34	Japan	日本	63	D	34000000	False
8	群馬ブラックボルツ	D1	Player_101	25	Foreign	外国籍	80	C	175000000	False
8	群馬ブラックボルツ	D1	Player_102	34	Japan	日本	74	C	70000000	False
8	群馬ブラックボルツ	D1	Player_103	23	Japan	日本	75	C	70000000	False
8	群馬ブラックボルツ	D1	Player_104	23	Japan	日本	73	A	34000000	False
9	長崎パルカンズ	D1	Player_105	25	Japan	日本	68	D	42556445	False
9	長崎パルカンズ	D1	Player_106	30	Foreign	外国籍	81	D	225000000	False
9	長崎パルカンズ	D1	Player_107	18	Japan	日本	81	A	48000000	False
9	長崎パルカンズ	D1	Player_108	30	Japan	日本	73	D	43981326	False
9	長崎パルカンズ	D1	Player_109	31	Japan	日本	72	D	44124745	False
9	長崎パルカンズ	D1	Player_110	21	Japan	日本	74	A	48000000	False
9	長崎パルカンズ	D1	Player_111	29	Japan	日本	70	D	43126397	False
9	長崎パルカンズ	D1	Player_112	23	Asia	アジア/帰化	59	C	103527780	False
9	長崎パルカンズ	D1	Player_113	33	Japan	日本	81	C	92000000	False
9	長崎パルカンズ	D1	Player_114	33	Japan	日本	71	D	42985771	False
9	長崎パルカンズ	D1	Player_115	23	Foreign	外国籍	58	D	113480219	False
9	長崎パルカンズ	D1	Player_116	35	Foreign	外国籍	64	D	196089788	False
9	長崎パルカンズ	D1	Player_117	30	Japan	日本	83	D	165000000	False
10	佐賀ブーマーズ	D1	Player_118	23	Japan	日本	62	C	34564851	False
10	佐賀ブーマーズ	D1	Player_119	30	Foreign	外国籍	85	D	184349342	False
10	佐賀ブーマーズ	D1	Player_120	34	Japan	日本	68	D	34447013	False
10	佐賀ブーマーズ	D1	Player_121	30	Japan	日本	74	D	131709168	False
10	佐賀ブーマーズ	D1	Player_122	31	Japan	日本	74	D	70920321	False
10	佐賀ブーマーズ	D1	Player_123	28	Naturalized	アジア/帰化	64	D	157037855	False
10	佐賀ブーマーズ	D1	Player_124	33	Japan	日本	67	C	36273402	False
10	佐賀ブーマーズ	D1	Player_125	22	Japan	日本	72	B	73913372	False
10	佐賀ブーマーズ	D1	Player_126	22	Foreign	外国籍	69	C	106380482	False
10	佐賀ブーマーズ	D1	Player_127	33	Japan	日本	69	D	34447013	False
10	佐賀ブーマーズ	D1	Player_128	30	Japan	日本	66	C	36385584	False
10	佐賀ブーマーズ	D1	Player_129	26	Foreign	外国籍	66	D	106380482	False
10	佐賀ブーマーズ	D1	Player_130	32	Japan	日本	72	D	34837962	False
11	広島タイガーランズ	D1	Player_131	20	Foreign	外国籍	63	D	55000000	False
11	広島タイガーランズ	D1	Player_132	19	Japan	日本	65	A	40154805	False
11	広島タイガーランズ	D1	Player_133	29	Japan	日本	57	D	35976774	False
11	広島タイガーランズ	D1	Player_134	32	Japan	日本	71	C	41862807	False
11	広島タイガーランズ	D1	Player_135	18	Japan	日本	78	A	42369859	False
11	広島タイガーランズ	D1	Player_136	31	Naturalized	アジア/帰化	72	D	236312231	False
11	広島タイガーランズ	D1	Player_137	28	Foreign	外国籍	72	C	205549352	False
11	広島タイガーランズ	D1	Player_138	30	Japan	日本	75	D	39525085	False
11	広島タイガーランズ	D1	Player_139	19	Japan	日本	74	B	41406621	False
11	広島タイガーランズ	D1	Player_140	34	Japan	日本	68	C	40233701	False
11	広島タイガーランズ	D1	Player_141	23	Japan	日本	88	B	165000000	False
11	広島タイガーランズ	D1	Player_142	26	Japan	日本	80	D	80583568	False
11	広島タイガーランズ	D1	Player_143	25	Foreign	外国籍	79	D	197738477	False
12	シンライダーズ渋谷	D1	Player_144	31	Japan	日本	83	C	81169577	False
12	シンライダーズ渋谷	D1	Player_145	23	Foreign	外国籍	66	A	73889044	False
12	シンライダーズ渋谷	D1	Player_146	19	Japan	日本	73	D	34000000	False
12	シンライダーズ渋谷	D1	Player_147	29	Japan	日本	73	D	35154179	False
12	シンライダーズ渋谷	D1	Player_148	26	Foreign	外国籍	67	D	70000000	False
12	シンライダーズ渋谷	D1	Player_149	30	Japan	日本	77	D	36065303	False
12	シンライダーズ渋谷	D1	Player_150	24	Japan	日本	81	D	71905090	False
12	シンライダーズ渋谷	D1	Player_151	34	Naturalized	アジア/帰化	77	D	155000000	False
12	シンライダーズ渋谷	D1	Player_152	18	Japan	日本	86	A	40089335	False
12	シンライダーズ渋谷	D1	Player_153	35	Japan	日本	74	D	34341314	False
12	シンライダーズ渋谷	D1	Player_154	21	Foreign	外国籍	75	B	111020826	False
12	シンライダーズ渋谷	D1	Player_155	22	Japan	日本	69	C	36053005	False
12	シンライダーズ渋谷	D1	Player_156	19	Japan	日本	81	A	40132662	False
13	大阪エビーズ	D1	Player_157	24	Japan	日本	78	C	130000000	False
13	大阪エビーズ	D1	Player_158	29	Japan	日本	77	D	70000000	False
13	大阪エビーズ	D1	Player_159	32	Japan	日本	55	C	34000000	False
13	大阪エビーズ	D1	Player_160	22	Japan	日本	73	B	34000000	False
13	大阪エビーズ	D1	Player_161	33	Naturalized	アジア/帰化	69	D	155000000	False
13	大阪エビーズ	D1	Player_162	18	Japan	日本	66	C	34000000	False
13	大阪エビーズ	D1	Player_163	20	Japan	日本	71	B	34000000	False
13	大阪エビーズ	D1	Player_164	35	Japan	日本	78	D	70000000	False
13	大阪エビーズ	D1	Player_165	22	Foreign	外国籍	66	B	175000000	False
13	大阪エビーズ	D1	Player_166	33	Foreign	外国籍	60	D	105000000	False
13	大阪エビーズ	D1	Player_167	20	Japan	日本	81	B	34000000	False
13	大阪エビーズ	D1	Player_168	32	Foreign	外国籍	66	D	105000000	False
13	大阪エビーズ	D1	Player_169	24	Japan	日本	71	D	34000000	False
14	浜松サンダーバーズ	D1	Player_170	24	Japan	日本	84	C	130000000	False
14	浜松サンダーバーズ	D1	Player_171	22	Foreign	外国籍	66	B	105000000	False
14	浜松サンダーバーズ	D1	Player_172	26	Japan	日本	71	C	34000000	False
14	浜松サンダーバーズ	D1	Player_173	35	Japan	日本	74	D	70000000	False
14	浜松サンダーバーズ	D1	Player_174	35	Japan	日本	68	D	34000000	False
14	浜松サンダーバーズ	D1	Player_175	31	Japan	日本	78	D	70000000	False
14	浜松サンダーバーズ	D1	Player_176	33	Japan	日本	53	D	34000000	False
14	浜松サンダーバーズ	D1	Player_177	22	Japan	日本	71	B	34000000	False
14	浜松サンダーバーズ	D1	Player_178	28	Foreign	外国籍	65	D	105000000	False
14	浜松サンダーバーズ	D1	Player_179	32	Japan	日本	60	D	34000000	False
14	浜松サンダーバーズ	D1	Player_180	28	Naturalized	アジア/帰化	67	D	155000000	False
14	浜松サンダーバーズ	D1	Player_181	21	Foreign	外国籍	70	A	175000000	False
14	浜松サンダーバーズ	D1	Player_182	29	Japan	日本	74	D	34000000	False
15	島根カグヅチウィザーズ	D1	Player_183	22	Japan	日本	56	D	35873353	False
15	島根カグヅチウィザーズ	D1	Player_184	23	Japan	日本	77	C	44932080	False
15	島根カグヅチウィザーズ	D1	Player_185	30	Japan	日本	78	D	84162887	False
15	島根カグヅチウィザーズ	D1	Player_186	28	Japan	日本	68	C	43399203	False
15	島根カグヅチウィザーズ	D1	Player_187	18	Japan	日本	71	A	42838763	False
15	島根カグヅチウィザーズ	D1	Player_188	35	Foreign	外国籍	73	D	79124092	False
15	島根カグヅチウィザーズ	D1	Player_189	28	Japan	日本	61	D	38055676	False
15	島根カグヅチウィザーズ	D1	Player_190	24	Japan	日本	64	D	38248253	False
15	島根カグヅチウィザーズ	D1	Player_191	27	Asia	アジア/帰化	68	D	78880698	False
15	島根カグヅチウィザーズ	D1	Player_192	31	Japan	日本	88	D	90321989	False
15	島根カグヅチウィザーズ	D1	Player_193	26	Foreign	外国籍	77	D	123903212	False
15	島根カグヅチウィザーズ	D1	Player_194	29	Foreign	外国籍	63	D	76239603	False
15	島根カグヅチウィザーズ	D1	Player_195	19	Japan	日本	75	B	44070535	False
16	横浜パイレーツ	D1	Player_196	18	Japan	日本	72	C	35080495	False
16	横浜パイレーツ	D1	Player_197	20	Foreign	外国籍	80	A	55000000	False
16	横浜パイレーツ	D1	Player_198	23	Foreign	外国籍	65	A	108336823	False
16	横浜パイレーツ	D1	Player_199	31	Japan	日本	64	D	35080495	False
16	横浜パイレーツ	D1	Player_200	20	Japan	日本	67	B	35587450	False
16	横浜パイレーツ	D1	Player_201	23	Japan	日本	66	B	72224549	False
16	横浜パイレーツ	D1	Player_202	24	Japan	日本	62	C	35080495	False
16	横浜パイレーツ	D1	Player_203	35	Japan	日本	55	D	35080495	False
16	横浜パイレーツ	D1	Player_204	35	Japan	日本	74	D	72224549	False
16	横浜パイレーツ	D1	Player_205	35	Foreign	外国籍	69	D	180561372	False
16	横浜パイレーツ	D1	Player_206	25	Japan	日本	53	D	35080495	False
16	横浜パイレーツ	D1	Player_207	23	Japan	日本	75	B	134393169	False
16	横浜パイレーツ	D1	Player_208	33	Naturalized	アジア/帰化	64	C	159925786	False
17	アペカムイ北海道	D2	Player_209	24	Japan	日本	74	D	68418653	False
17	アペカムイ北海道	D2	Player_210	28	Naturalized	アジア/帰化	58	D	113620637	False
17	アペカムイ北海道	D2	Player_211	27	Japan	日本	78	D	71298921	False
17	アペカムイ北海道	D2	Player_212	23	Japan	日本	64	D	35119106	False
17	アペカムイ北海道	D2	Player_213	23	Japan	日本	64	C	36813882	False
17	アペカムイ北海道	D2	Player_214	24	Japan	日本	73	D	67978189	False
17	アペカムイ北海道	D2	Player_215	28	Japan	日本	88	B	84010025	False
17	アペカムイ北海道	D2	Player_216	32	Foreign	外国籍	67	B	64760484	False
17	アペカムイ北海道	D2	Player_217	23	Japan	日本	66	B	38066905	False
17	アペカムイ北海道	D2	Player_218	20	Japan	日本	63	C	18353702	False
17	アペカムイ北海道	D2	Player_219	31	Foreign	外国籍	62	D	37997234	False
17	アペカムイ北海道	D2	Player_220	19	Japan	日本	60	C	17433050	False
17	アペカムイ北海道	D2	Player_221	36	Foreign	外国籍	90	C	112000000	False
18	仙台46ers	D2	Player_222	36	Foreign	外国籍	73	D	98418836	False
18	仙台46ers	D2	Player_223	28	Naturalized	アジア/帰化	79	C	138000000	False
18	仙台46ers	D2	Player_224	31	Foreign	外国籍	58	D	56031973	False
18	仙台46ers	D2	Player_225	26	Japan	日本	74	C	76407853	False
18	仙台46ers	D2	Player_226	21	Japan	日本	62	D	16809650	False
18	仙台46ers	D2	Player_227	25	Japan	日本	66	D	35720506	False
18	仙台46ers	D2	Player_228	28	Japan	日本	79	D	72557946	False
18	仙台46ers	D2	Player_229	18	Japan	日本	56	D	16809650	False
18	仙台46ers	D2	Player_230	18	Japan	日本	57	D	16809650	False
18	仙台46ers	D2	Player_231	26	Japan	日本	74	D	70295225	False
18	仙台46ers	D2	Player_232	21	Japan	日本	64	C	18316108	False
18	仙台46ers	D2	Player_233	32	Foreign	外国籍	62	D	57080929	False
18	仙台46ers	D2	Player_234	23	Japan	日本	66	B	38497490	False
19	秋田ノースラッキーズ	D2	Player_235	36	Foreign	外国籍	66	C	112000000	False
19	秋田ノースラッキーズ	D2	Player_236	27	Japan	日本	84	D	85000000	False
19	秋田ノースラッキーズ	D2	Player_237	25	Japan	日本	72	A	85000000	False
19	秋田ノースラッキーズ	D2	Player_238	29	Asia	アジア/帰化	59	D	50346241	False
19	秋田ノースラッキーズ	D2	Player_239	23	Japan	日本	71	D	41050360	False
19	秋田ノースラッキーズ	D2	Player_240	25	Japan	日本	74	D	80376445	False
19	秋田ノースラッキーズ	D2	Player_241	32	Foreign	外国籍	66	D	67088459	False
19	秋田ノースラッキーズ	D2	Player_242	21	Japan	日本	64	D	38534878	False
19	秋田ノースラッキーズ	D2	Player_243	30	Foreign	外国籍	63	D	43814937	False
19	秋田ノースラッキーズ	D2	Player_244	25	Japan	日本	76	C	85000000	False
19	秋田ノースラッキーズ	D2	Player_245	19	Japan	日本	53	B	19543419	False
19	秋田ノースラッキーズ	D2	Player_246	20	Japan	日本	58	C	20488015	False
19	秋田ノースラッキーズ	D2	Player_247	21	Japan	日本	69	C	43326761	False
20	茨城メカニックス	D2	Player_248	27	Japan	日本	77	D	85000000	False
20	茨城メカニックス	D2	Player_249	18	Japan	日本	53	D	18565101	False
20	茨城メカニックス	D2	Player_250	20	Japan	日本	55	D	20044154	False
20	茨城メカニックス	D2	Player_251	22	Japan	日本	57	B	22278288	False
20	茨城メカニックス	D2	Player_252	23	Japan	日本	58	D	20403282	False
20	茨城メカニックス	D2	Player_253	23	Japan	日本	61	C	45309973	False
20	茨城メカニックス	D2	Player_254	32	Foreign	外国籍	62	C	68000000	False
20	茨城メカニックス	D2	Player_255	37	Foreign	外国籍	78	B	112000000	False
20	茨城メカニックス	D2	Player_256	26	Japan	日本	62	C	46000000	False
20	茨城メカニックス	D2	Player_257	30	Foreign	外国籍	60	D	68000000	False
20	茨城メカニックス	D2	Player_258	28	Japan	日本	78	D	85000000	False
20	茨城メカニックス	D2	Player_259	28	Asia	アジア/帰化	55	C	56000000	False
20	茨城メカニックス	D2	Player_260	26	Japan	日本	69	D	84541979	False
21	越谷ガンマズ	D2	Player_261	23	Japan	日本	65	D	34000000	False
21	越谷ガンマズ	D2	Player_262	21	Japan	日本	64	D	16000000	False
21	越谷ガンマズ	D2	Player_263	21	Japan	日本	65	A	34000000	False
21	越谷ガンマズ	D2	Player_264	25	Japan	日本	71	D	65000000	False
21	越谷ガンマズ	D2	Player_265	19	Japan	日本	56	D	16000000	False
21	越谷ガンマズ	D2	Player_266	37	Foreign	外国籍	83	D	88000000	False
21	越谷ガンマズ	D2	Player_267	20	Japan	日本	63	C	16000000	False
21	越谷ガンマズ	D2	Player_268	33	Foreign	外国籍	66	C	34000000	False
21	越谷ガンマズ	D2	Player_269	25	Japan	日本	68	D	34000000	False
21	越谷ガンマズ	D2	Player_270	34	Foreign	外国籍	76	B	52557184	False
21	越谷ガンマズ	D2	Player_271	25	Japan	日本	76	B	65000000	False
21	越谷ガンマズ	D2	Player_272	29	Japan	日本	84	D	65000000	False
21	越谷ガンマズ	D2	Player_273	33	Naturalized	アジア/帰化	83	C	52380711	False
22	エルトゥール千葉	D2	Player_274	25	Japan	日本	73	D	75480529	False
22	エルトゥール千葉	D2	Player_275	28	Japan	日本	78	D	77925902	False
22	エルトゥール千葉	D2	Player_276	29	Naturalized	アジア/帰化	56	C	127946856	False
22	エルトゥール千葉	D2	Player_277	28	Japan	日本	84	C	85000000	False
22	エルトゥール千葉	D2	Player_278	35	Foreign	外国籍	71	C	112000000	False
22	エルトゥール千葉	D2	Player_279	19	Japan	日本	53	C	18109708	False
22	エルトゥール千葉	D2	Player_280	21	Japan	日本	66	A	42140756	False
22	エルトゥール千葉	D2	Player_281	31	Foreign	外国籍	57	D	40080258	False
22	エルトゥール千葉	D2	Player_282	33	Foreign	外国籍	71	D	64919329	False
22	エルトゥール千葉	D2	Player_283	22	Japan	日本	71	B	42671507	False
22	エルトゥール千葉	D2	Player_284	27	Japan	日本	74	C	82575656	False
22	エルトゥール千葉	D2	Player_285	20	Japan	日本	61	D	18199119	False
22	エルトゥール千葉	D2	Player_286	23	Japan	日本	72	D	39054373	False
23	富山グリズリーズ	D2	Player_287	24	Japan	日本	72	D	34414877	False
23	富山グリズリーズ	D2	Player_288	26	Japan	日本	82	C	71013738	False
23	富山グリズリーズ	D2	Player_289	24	Japan	日本	75	C	66904091	False
23	富山グリズリーズ	D2	Player_290	30	Naturalized	アジア/帰化	77	D	53706095	False
23	富山グリズリーズ	D2	Player_291	23	Japan	日本	65	D	34414877	False
23	富山グリズリーズ	D2	Player_292	34	Foreign	外国籍	65	C	54890010	False
23	富山グリズリーズ	D2	Player_293	33	Foreign	外国籍	53	D	34414877	False
23	富山グリズリーズ	D2	Player_294	36	Foreign	外国籍	72	D	89073800	False
23	富山グリズリーズ	D2	Player_295	20	Japan	日本	56	D	16195236	False
23	富山グリズリーズ	D2	Player_296	26	Japan	日本	82	C	71013738	False
23	富山グリズリーズ	D2	Player_297	22	Japan	日本	59	D	34414877	False
23	富山グリズリーズ	D2	Player_298	22	Japan	日本	58	D	16195236	False
23	富山グリズリーズ	D2	Player_299	20	Japan	日本	55	D	16195236	False
24	メタル名古屋	D2	Player_300	28	Japan	日本	86	B	85000000	False
24	メタル名古屋	D2	Player_301	28	Japan	日本	81	B	83422146	False
24	メタル名古屋	D2	Player_302	32	Foreign	外国籍	72	D	62543266	False
24	メタル名古屋	D2	Player_303	35	Foreign	外国籍	74	D	102492579	False
24	メタル名古屋	D2	Player_304	24	Japan	日本	78	D	38770394	False
24	メタル名古屋	D2	Player_305	24	Japan	日本	81	D	74063214	False
24	メタル名古屋	D2	Player_306	29	Asia	アジア/帰化	64	C	50766918	False
24	メタル名古屋	D2	Player_307	30	Foreign	外国籍	61	D	58056467	False
24	メタル名古屋	D2	Player_308	23	Japan	日本	74	B	41571550	False
24	メタル名古屋	D2	Player_309	21	Japan	日本	63	C	18630940	False
24	メタル名古屋	D2	Player_310	23	Japan	日本	73	D	18627258	False
24	メタル名古屋	D2	Player_311	19	Japan	日本	63	D	16965562	False
24	メタル名古屋	D2	Player_312	19	Japan	日本	63	D	16965562	False
25	滋賀リバーズ	D2	Player_313	21	Japan	日本	63	C	20514426	False
25	滋賀リバーズ	D2	Player_314	25	Japan	日本	71	C	84507071	False
25	滋賀リバーズ	D2	Player_315	32	Foreign	外国籍	67	D	66620419	False
25	滋賀リバーズ	D2	Player_316	28	Japan	日本	79	C	85000000	False
25	滋賀リバーズ	D2	Player_317	31	Foreign	外国籍	60	D	64098853	False
25	滋賀リバーズ	D2	Player_318	29	Asia	アジア/帰化	77	D	56000000	False
25	滋賀リバーズ	D2	Player_319	23	Japan	日本	67	D	39425988	False
25	滋賀リバーズ	D2	Player_320	20	Japan	日本	58	D	18591289	False
25	滋賀リバーズ	D2	Player_321	20	Japan	日本	54	B	20020348	False
25	滋賀リバーズ	D2	Player_322	37	Foreign	外国籍	76	D	111997842	False
25	滋賀リバーズ	D2	Player_323	21	Japan	日本	64	D	19004034	False
25	滋賀リバーズ	D2	Player_324	26	Japan	日本	79	A	85000000	False
25	滋賀リバーズ	D2	Player_325	24	Japan	日本	70	A	46000000	False
26	京都ホーネッツ	D2	Player_326	23	Japan	日本	68	A	41042048	False
26	京都ホーネッツ	D2	Player_327	29	Japan	日本	83	D	75986872	False
26	京都ホーネッツ	D2	Player_328	26	Japan	日本	69	D	37073784	False
26	京都ホーネッツ	D2	Player_329	29	Japan	日本	81	C	81589219	False
26	京都ホーネッツ	D2	Player_330	30	Asia	アジア/帰化	67	D	23777366	False
26	京都ホーネッツ	D2	Player_331	32	Foreign	外国籍	60	D	38339718	False
26	京都ホーネッツ	D2	Player_332	21	Japan	日本	68	B	39228946	False
26	京都ホーネッツ	D2	Player_333	20	Japan	日本	65	C	19228123	False
26	京都ホーネッツ	D2	Player_334	37	Foreign	外国籍	71	D	98245084	False
26	京都ホーネッツ	D2	Player_335	33	Foreign	外国籍	65	D	58960348	False
26	京都ホーネッツ	D2	Player_336	21	Japan	日本	67	C	19101103	False
26	京都ホーネッツ	D2	Player_337	19	Japan	日本	56	D	16901436	False
